version,variant,feature_set,target,subject_id,mae_min,mae_min_old,mae_min_diff,r2
v0106b,with_abs,EMG,lt2,S004,4.7364,4.7364,0.0,-0.781
v0106b,with_abs,EMG,lt2,S005,5.4836,5.4836,0.0,-0.375
v0106b,with_abs,EMG,lt2,S006,3.8533,3.8533,0.0,-0.943
v0106b,with_abs,EMG,lt2,S008,2.9412,2.9412,0.0,0.112
v0106b,with_abs,EMG,lt2,S009,6.9315,6.9315,0.0,0.066
v0106b,with_abs,EMG,lt2,S010,4.7711,4.7711,0.0,0.451
v0106b,with_abs,EMG,lt2,S011,4.4301,4.4301,0.0,-0.455
v0106b,with_abs,EMG,lt2,S012,2.4231,2.4231,0.0,0.522
v0106b,with_abs,EMG,lt2,S013,5.5801,5.5801,0.0,-0.042
v0106b,with_abs,EMG,lt2,S014,4.8605,4.8605,0.0,-0.195
v0106b,with_abs,EMG,lt2,S016,4.3798,4.3798,0.0,-0.202
v0106b,with_abs,EMG,lt2,S017,4.3361,4.3361,0.0,0.183
v0106b,with_abs,EMG,lt2,S018,1.979,1.979,0.0,-0.463
v0106b,with_abs,EMG,lt2,S019,5.8111,5.8111,0.0,0.246
v0106b,with_abs,NIRS,lt2,S001,4.888,4.888,0.0,-0.059
v0106b,with_abs,NIRS,lt2,S002,3.1623,3.1623,0.0,-0.043
v0106b,with_abs,NIRS,lt2,S003,4.935,4.935,0.0,0.271
v0106b,with_abs,NIRS,lt2,S004,2.5411,2.5411,0.0,0.415
v0106b,with_abs,NIRS,lt2,S005,6.1433,6.1433,0.0,-0.716
v0106b,with_abs,NIRS,lt2,S006,2.8638,2.8638,0.0,0.05
v0106b,with_abs,NIRS,lt2,S008,2.0635,2.0635,0.0,0.493
v0106b,with_abs,NIRS,lt2,S009,7.8055,7.8055,0.0,-0.238
v0106b,with_abs,NIRS,lt2,S010,5.7523,5.7523,0.0,0.179
v0106b,with_abs,NIRS,lt2,S011,3.4024,3.4024,0.0,0.19
v0106b,with_abs,NIRS,lt2,S012,2.3737,2.3737,0.0,0.537
v0106b,with_abs,NIRS,lt2,S013,4.2872,4.2872,0.0,0.322
v0106b,with_abs,NIRS,lt2,S014,3.6749,3.6749,0.0,0.338
v0106b,with_abs,NIRS,lt2,S016,3.9291,3.9291,0.0,-0.134
v0106b,with_abs,NIRS,lt2,S017,4.7817,4.7817,0.0,-0.078
v0106b,with_abs,NIRS,lt2,S018,2.16,2.16,0.0,-0.859
v0106b,with_abs,NIRS,lt2,S019,6.0617,6.0617,0.0,0.121
v0106b,with_abs,EMG+NIRS,lt2,S001,5.7305,5.7305,0.0,-0.629
v0106b,with_abs,EMG+NIRS,lt2,S002,3.6094,3.6094,0.0,-0.257
v0106b,with_abs,EMG+NIRS,lt2,S003,6.4805,6.4805,0.0,-0.161
v0106b,with_abs,EMG+NIRS,lt2,S004,5.3628,5.3628,0.0,-1.184
v0106b,with_abs,EMG+NIRS,lt2,S005,6.1483,6.1483,0.0,-0.614
v0106b,with_abs,EMG+NIRS,lt2,S006,4.4248,4.4248,0.0,-1.148
v0106b,with_abs,EMG+NIRS,lt2,S008,2.8203,2.8203,0.0,0.208
v0106b,with_abs,EMG+NIRS,lt2,S009,6.2147,6.2147,0.0,0.295
v0106b,with_abs,EMG+NIRS,lt2,S010,4.0799,4.0799,0.0,0.631
v0106b,with_abs,EMG+NIRS,lt2,S011,4.4867,4.4867,0.0,-0.289
v0106b,with_abs,EMG+NIRS,lt2,S012,2.2785,2.2785,0.0,0.571
v0106b,with_abs,EMG+NIRS,lt2,S013,4.8135,4.8135,0.0,0.209
v0106b,with_abs,EMG+NIRS,lt2,S014,4.639,4.639,0.0,-0.155
v0106b,with_abs,EMG+NIRS,lt2,S016,3.4764,3.4764,0.0,0.096
v0106b,with_abs,EMG+NIRS,lt2,S017,5.2938,5.2938,0.0,-0.326
v0106b,with_abs,EMG+NIRS,lt2,S018,1.7172,1.7172,0.0,-0.05
v0106b,with_abs,EMG+NIRS,lt2,S019,5.1216,5.1216,0.0,0.441
v0106b,with_abs,EMG+NIRS+HRV,lt2,S001,5.6757,5.6757,0.0,-0.574
v0106b,with_abs,EMG+NIRS+HRV,lt2,S002,3.3889,3.3889,0.0,-0.078
v0106b,with_abs,EMG+NIRS+HRV,lt2,S003,6.2241,6.2241,0.0,-0.077
v0106b,with_abs,EMG+NIRS+HRV,lt2,S004,3.8832,3.8832,0.0,-0.153
v0106b,with_abs,EMG+NIRS+HRV,lt2,S005,6.4633,6.4633,0.0,-0.778
v0106b,with_abs,EMG+NIRS+HRV,lt2,S006,4.3946,4.3946,0.0,-1.058
v0106b,with_abs,EMG+NIRS+HRV,lt2,S008,1.897,1.897,0.0,0.668
v0106b,with_abs,EMG+NIRS+HRV,lt2,S009,4.0465,4.0465,0.0,0.668
v0106b,with_abs,EMG+NIRS+HRV,lt2,S010,4.3976,4.3976,0.0,0.562
v0106b,with_abs,EMG+NIRS+HRV,lt2,S011,3.9492,3.9492,0.0,0.03
v0106b,with_abs,EMG+NIRS+HRV,lt2,S012,2.0279,2.0279,0.0,0.682
v0106b,with_abs,EMG+NIRS+HRV,lt2,S013,4.3355,4.3355,0.0,0.333
v0106b,with_abs,EMG+NIRS+HRV,lt2,S014,3.6664,3.6664,0.0,0.229
v0106b,with_abs,EMG+NIRS+HRV,lt2,S016,3.198,3.198,0.0,0.18
v0106b,with_abs,EMG+NIRS+HRV,lt2,S017,4.9525,4.9525,0.0,-0.15
v0106b,with_abs,EMG+NIRS+HRV,lt2,S018,3.1035,3.1035,0.0,-2.483
v0106b,with_abs,EMG+NIRS+HRV,lt2,S019,4.6652,4.6652,0.0,0.566
v0106b,noabs,EMG,lt1,S001,5.0777,,,-0.33
v0106b,noabs,EMG,lt1,S002,3.3894,,,-0.213
v0106b,noabs,EMG,lt1,S003,6.8361,,,-0.071
v0106b,noabs,EMG,lt1,S004,5.6803,,,-1.247
v0106b,noabs,EMG,lt1,S005,6.7112,,,-0.688
v0106b,noabs,EMG,lt1,S006,3.1451,,,-0.13
v0106b,noabs,EMG,lt1,S007,3.8176,,,0.252
v0106b,noabs,EMG,lt1,S008,2.9771,,,0.067
v0106b,noabs,EMG,lt1,S009,7.0285,,,-0.041
v0106b,noabs,EMG,lt1,S010,5.875,,,0.22
v0106b,noabs,EMG,lt1,S011,2.9921,,,0.416
v0106b,noabs,EMG,lt1,S012,3.0222,,,0.166
v0106b,noabs,EMG,lt1,S013,6.0395,,,-0.355
v0106b,noabs,EMG,lt1,S014,3.6923,,,0.379
v0106b,noabs,EMG,lt1,S016,3.8631,,,-0.029
v0106b,noabs,EMG,lt1,S017,5.7414,,,-0.581
v0106b,noabs,EMG,lt1,S018,4.0656,,,0.145
v0106b,noabs,EMG,lt1,S019,6.5541,,,0.002
v0106b,noabs,NIRS,lt1,S001,5.8403,,,-0.576
v0106b,noabs,NIRS,lt1,S002,3.213,,,-0.001
v0106b,noabs,NIRS,lt1,S003,7.0585,,,-0.103
v0106b,noabs,NIRS,lt1,S004,3.0799,,,0.22
v0106b,noabs,NIRS,lt1,S005,6.5813,,,-0.646
v0106b,noabs,NIRS,lt1,S006,2.1107,,,0.453
v0106b,noabs,NIRS,lt1,S007,5.1147,,,-0.349
v0106b,noabs,NIRS,lt1,S008,2.6682,,,0.125
v0106b,noabs,NIRS,lt1,S009,8.3515,,,-0.512
v0106b,noabs,NIRS,lt1,S010,6.4755,,,0.095
v0106b,noabs,NIRS,lt1,S011,3.3421,,,0.148
v0106b,noabs,NIRS,lt1,S012,3.6273,,,-0.162
v0106b,noabs,NIRS,lt1,S013,4.9848,,,0.002
v0106b,noabs,NIRS,lt1,S014,4.3725,,,0.081
v0106b,noabs,NIRS,lt1,S016,3.911,,,0.003
v0106b,noabs,NIRS,lt1,S017,4.3829,,,-0.029
v0106b,noabs,NIRS,lt1,S018,3.9954,,,0.204
v0106b,noabs,NIRS,lt1,S019,6.9309,,,-0.099
v0106b,noabs,EMG+NIRS,lt1,S001,5.0429,,,-0.451
v0106b,noabs,EMG+NIRS,lt1,S002,3.606,,,-0.297
v0106b,noabs,EMG+NIRS,lt1,S003,6.8208,,,0.007
v0106b,noabs,EMG+NIRS,lt1,S004,4.7899,,,-0.942
v0106b,noabs,EMG+NIRS,lt1,S005,6.396,,,-0.42
v0106b,noabs,EMG+NIRS,lt1,S006,3.089,,,-0.06
v0106b,noabs,EMG+NIRS,lt1,S007,4.7609,,,-0.081
v0106b,noabs,EMG+NIRS,lt1,S008,3.069,,,-0.005
v0106b,noabs,EMG+NIRS,lt1,S009,6.8105,,,-0.02
v0106b,noabs,EMG+NIRS,lt1,S010,5.6475,,,0.243
v0106b,noabs,EMG+NIRS,lt1,S011,2.7113,,,0.507
v0106b,noabs,EMG+NIRS,lt1,S012,2.2915,,,0.487
v0106b,noabs,EMG+NIRS,lt1,S013,5.4516,,,-0.018
v0106b,noabs,EMG+NIRS,lt1,S014,3.7892,,,0.349
v0106b,noabs,EMG+NIRS,lt1,S016,3.4654,,,0.132
v0106b,noabs,EMG+NIRS,lt1,S017,5.7073,,,-0.611
v0106b,noabs,EMG+NIRS,lt1,S018,4.2579,,,0.062
v0106b,noabs,EMG+NIRS,lt1,S019,6.4806,,,0.013
v0106b,noabs,EMG+NIRS+HRV,lt1,S001,4.6934,,,-0.238
v0106b,noabs,EMG+NIRS+HRV,lt1,S002,3.683,,,-0.371
v0106b,noabs,EMG+NIRS+HRV,lt1,S003,6.3306,,,0.109
v0106b,noabs,EMG+NIRS+HRV,lt1,S004,4.698,,,-0.816
v0106b,noabs,EMG+NIRS+HRV,lt1,S005,6.6662,,,-0.571
v0106b,noabs,EMG+NIRS+HRV,lt1,S006,2.3088,,,0.414
v0106b,noabs,EMG+NIRS+HRV,lt1,S007,3.9423,,,0.219
v0106b,noabs,EMG+NIRS+HRV,lt1,S008,2.7611,,,0.087
v0106b,noabs,EMG+NIRS+HRV,lt1,S009,6.499,,,0.072
v0106b,noabs,EMG+NIRS+HRV,lt1,S010,5.9463,,,0.207
v0106b,noabs,EMG+NIRS+HRV,lt1,S011,2.032,,,0.725
v0106b,noabs,EMG+NIRS+HRV,lt1,S012,1.8301,,,0.678
v0106b,noabs,EMG+NIRS+HRV,lt1,S013,5.1264,,,0.089
v0106b,noabs,EMG+NIRS+HRV,lt1,S014,3.345,,,0.47
v0106b,noabs,EMG+NIRS+HRV,lt1,S016,3.7452,,,-0.03
v0106b,noabs,EMG+NIRS+HRV,lt1,S017,4.821,,,-0.139
v0106b,noabs,EMG+NIRS+HRV,lt1,S018,3.0926,,,0.514
v0106b,noabs,EMG+NIRS+HRV,lt1,S019,6.1899,,,0.15
v0106b,noabs,EMG,lt2,S001,5.4083,5.4083,0.0,-0.542
v0106b,noabs,EMG,lt2,S002,4.6905,4.6905,0.0,-1.006
v0106b,noabs,EMG,lt2,S003,6.6543,6.6543,0.0,-0.227
v0106b,noabs,EMG,lt2,S004,5.5978,5.5978,0.0,-1.429
v0106b,noabs,EMG,lt2,S005,5.8571,5.8571,0.0,-0.499
v0106b,noabs,EMG,lt2,S006,3.8027,3.8027,0.0,-0.899
v0106b,noabs,EMG,lt2,S008,2.9853,2.9853,0.0,0.073
v0106b,noabs,EMG,lt2,S009,7.3511,7.3511,0.0,-0.039
v0106b,noabs,EMG,lt2,S010,5.2616,5.2616,0.0,0.329
v0106b,noabs,EMG,lt2,S011,4.7557,4.7557,0.0,-0.567
v0106b,noabs,EMG,lt2,S012,2.4606,2.4606,0.0,0.496
v0106b,noabs,EMG,lt2,S013,5.5176,5.5176,0.0,-0.015
v0106b,noabs,EMG,lt2,S014,4.1995,4.1995,0.0,0.022
v0106b,noabs,EMG,lt2,S016,3.4846,3.4846,0.0,0.24
v0106b,noabs,EMG,lt2,S017,4.9822,4.9822,0.0,-0.119
v0106b,noabs,EMG,lt2,S018,1.8486,1.8486,0.0,-0.24
v0106b,noabs,EMG,lt2,S019,6.0277,6.0277,0.0,0.199
v0106b,noabs,NIRS,lt2,S001,4.8068,4.8068,0.0,0.01
v0106b,noabs,NIRS,lt2,S002,2.4557,2.4557,0.0,0.349
v0106b,noabs,NIRS,lt2,S003,5.2595,5.2595,0.0,0.178
v0106b,noabs,NIRS,lt2,S004,2.5545,2.5545,0.0,0.385
v0106b,noabs,NIRS,lt2,S005,6.1311,6.1311,0.0,-0.658
v0106b,noabs,NIRS,lt2,S006,2.8388,2.8388,0.0,0.062
v0106b,noabs,NIRS,lt2,S008,2.4655,2.4655,0.0,0.265
v0106b,noabs,NIRS,lt2,S009,7.7722,7.7722,0.0,-0.223
v0106b,noabs,NIRS,lt2,S010,6.0255,6.0255,0.0,0.092
v0106b,noabs,NIRS,lt2,S011,3.0643,3.0643,0.0,0.362
v0106b,noabs,NIRS,lt2,S012,2.5027,2.5027,0.0,0.481
v0106b,noabs,NIRS,lt2,S013,4.86,4.86,0.0,0.183
v0106b,noabs,NIRS,lt2,S014,3.751,3.751,0.0,0.303
v0106b,noabs,NIRS,lt2,S016,3.7756,3.7756,0.0,0.03
v0106b,noabs,NIRS,lt2,S017,4.8604,4.8604,0.0,-0.073
v0106b,noabs,NIRS,lt2,S018,2.6638,2.6638,0.0,-1.755
v0106b,noabs,NIRS,lt2,S019,6.205,6.205,0.0,0.063
v0106b,noabs,EMG+NIRS,lt2,S001,5.8751,5.8751,0.0,-0.648
v0106b,noabs,EMG+NIRS,lt2,S002,4.6529,4.6529,0.0,-0.919
v0106b,noabs,EMG+NIRS,lt2,S003,6.4587,6.4587,0.0,-0.157
v0106b,noabs,EMG+NIRS,lt2,S004,5.375,5.375,0.0,-1.116
v0106b,noabs,EMG+NIRS,lt2,S005,6.3182,6.3182,0.0,-0.717
v0106b,noabs,EMG+NIRS,lt2,S006,2.9879,2.9879,0.0,-0.045
v0106b,noabs,EMG+NIRS,lt2,S008,2.8322,2.8322,0.0,0.183
v0106b,noabs,EMG+NIRS,lt2,S009,5.9734,5.9734,0.0,0.357
v0106b,noabs,EMG+NIRS,lt2,S010,4.3534,4.3534,0.0,0.59
v0106b,noabs,EMG+NIRS,lt2,S011,5.3773,5.3773,0.0,-0.811
v0106b,noabs,EMG+NIRS,lt2,S012,2.3211,2.3211,0.0,0.561
v0106b,noabs,EMG+NIRS,lt2,S013,4.6826,4.6826,0.0,0.245
v0106b,noabs,EMG+NIRS,lt2,S014,4.8684,4.8684,0.0,-0.157
v0106b,noabs,EMG+NIRS,lt2,S016,3.5405,3.5405,0.0,0.038
v0106b,noabs,EMG+NIRS,lt2,S017,5.2724,5.2724,0.0,-0.335
v0106b,noabs,EMG+NIRS,lt2,S018,1.8282,1.8282,0.0,-0.213
v0106b,noabs,EMG+NIRS,lt2,S019,5.1569,5.1569,0.0,0.444
v0106b,noabs,EMG+NIRS+HRV,lt2,S001,5.6861,5.6861,0.0,-0.57
v0106b,noabs,EMG+NIRS+HRV,lt2,S002,3.6208,3.6208,0.0,-0.207
v0106b,noabs,EMG+NIRS+HRV,lt2,S003,6.3639,6.3639,0.0,-0.107
v0106b,noabs,EMG+NIRS+HRV,lt2,S004,4.353,4.353,0.0,-0.539
v0106b,noabs,EMG+NIRS+HRV,lt2,S005,7.1345,7.1345,0.0,-1.06
v0106b,noabs,EMG+NIRS+HRV,lt2,S006,4.1962,4.1962,0.0,-0.854
v0106b,noabs,EMG+NIRS+HRV,lt2,S008,1.9627,1.9627,0.0,0.647
v0106b,noabs,EMG+NIRS+HRV,lt2,S009,4.1951,4.1951,0.0,0.67
v0106b,noabs,EMG+NIRS+HRV,lt2,S010,4.7358,4.7358,0.0,0.512
v0106b,noabs,EMG+NIRS+HRV,lt2,S011,5.0102,5.0102,0.0,-0.479
v0106b,noabs,EMG+NIRS+HRV,lt2,S012,2.0697,2.0697,0.0,0.669
v0106b,noabs,EMG+NIRS+HRV,lt2,S013,4.6558,4.6558,0.0,0.272
v0106b,noabs,EMG+NIRS+HRV,lt2,S014,4.2029,4.2029,0.0,0.012
v0106b,noabs,EMG+NIRS+HRV,lt2,S016,3.2795,3.2795,0.0,0.127
v0106b,noabs,EMG+NIRS+HRV,lt2,S017,4.4543,4.4543,0.0,0.082
v0106b,noabs,EMG+NIRS+HRV,lt2,S018,3.0889,3.0889,0.0,-2.475
v0106b,noabs,EMG+NIRS+HRV,lt2,S019,4.3384,4.3384,0.0,0.61
v0106c,with_abs,EMG,lt1,S001,5.9654,,,-0.583
v0106c,with_abs,EMG,lt1,S002,3.1932,,,0.008
v0106c,with_abs,EMG,lt1,S003,6.7105,,,-0.06
v0106c,with_abs,EMG,lt1,S004,3.9714,,,-0.194
v0106c,with_abs,EMG,lt1,S005,7.1275,,,-0.877
v0106c,with_abs,EMG,lt1,S006,3.0553,,,-0.131
v0106c,with_abs,EMG,lt1,S007,5.1063,,,-0.267
v0106c,with_abs,EMG,lt1,S008,3.0807,,,0.033
v0106c,with_abs,EMG,lt1,S009,8.7041,,,-0.538
v0106c,with_abs,EMG,lt1,S010,6.6211,,,-0.025
v0106c,with_abs,EMG,lt1,S011,3.4742,,,0.156
v0106c,with_abs,EMG,lt1,S012,3.3105,,,0.016
v0106c,with_abs,EMG,lt1,S013,5.7814,,,-0.143
v0106c,with_abs,EMG,lt1,S014,4.4121,,,0.1
v0106c,with_abs,EMG,lt1,S016,3.6624,,,0.114
v0106c,with_abs,EMG,lt1,S017,5.12,,,-0.303
v0106c,with_abs,EMG,lt1,S018,4.3363,,,0.065
v0106c,with_abs,EMG,lt1,S019,6.3435,,,0.08
v0106c,with_abs,NIRS,lt1,S001,6.0388,,,-0.64
v0106c,with_abs,NIRS,lt1,S002,3.1981,,,0.036
v0106c,with_abs,NIRS,lt1,S003,6.6193,,,-0.005
v0106c,with_abs,NIRS,lt1,S004,3.1941,,,0.165
v0106c,with_abs,NIRS,lt1,S005,6.891,,,-0.763
v0106c,with_abs,NIRS,lt1,S006,2.7779,,,0.013
v0106c,with_abs,NIRS,lt1,S007,5.2053,,,-0.317
v0106c,with_abs,NIRS,lt1,S008,2.8538,,,0.141
v0106c,with_abs,NIRS,lt1,S009,8.747,,,-0.573
v0106c,with_abs,NIRS,lt1,S010,6.5641,,,0.007
v0106c,with_abs,NIRS,lt1,S011,3.5565,,,0.103
v0106c,with_abs,NIRS,lt1,S012,3.4105,,,-0.029
v0106c,with_abs,NIRS,lt1,S013,5.6203,,,-0.119
v0106c,with_abs,NIRS,lt1,S014,4.4999,,,0.066
v0106c,with_abs,NIRS,lt1,S016,3.8168,,,0.044
v0106c,with_abs,NIRS,lt1,S017,4.6745,,,-0.139
v0106c,with_abs,NIRS,lt1,S018,4.3639,,,0.054
v0106c,with_abs,NIRS,lt1,S019,6.4375,,,0.063
v0106c,with_abs,EMG+NIRS,lt1,S001,5.8997,,,-0.551
v0106c,with_abs,EMG+NIRS,lt1,S002,3.2223,,,0.011
v0106c,with_abs,EMG+NIRS,lt1,S003,6.6783,,,-0.034
v0106c,with_abs,EMG+NIRS,lt1,S004,3.7098,,,-0.065
v0106c,with_abs,EMG+NIRS,lt1,S005,7.0491,,,-0.816
v0106c,with_abs,EMG+NIRS,lt1,S006,3.0934,,,-0.158
v0106c,with_abs,EMG+NIRS,lt1,S007,5.0442,,,-0.241
v0106c,with_abs,EMG+NIRS,lt1,S008,3.0734,,,0.039
v0106c,with_abs,EMG+NIRS,lt1,S009,8.5885,,,-0.518
v0106c,with_abs,EMG+NIRS,lt1,S010,6.6158,,,-0.016
v0106c,with_abs,EMG+NIRS,lt1,S011,3.5043,,,0.135
v0106c,with_abs,EMG+NIRS,lt1,S012,3.2326,,,0.065
v0106c,with_abs,EMG+NIRS,lt1,S013,5.7928,,,-0.152
v0106c,with_abs,EMG+NIRS,lt1,S014,4.405,,,0.097
v0106c,with_abs,EMG+NIRS,lt1,S016,3.731,,,0.075
v0106c,with_abs,EMG+NIRS,lt1,S017,5.0393,,,-0.284
v0106c,with_abs,EMG+NIRS,lt1,S018,4.5107,,,-0.01
v0106c,with_abs,EMG+NIRS,lt1,S019,6.3605,,,0.074
v0106c,with_abs,EMG+NIRS+HRV,lt1,S001,5.8689,,,-0.543
v0106c,with_abs,EMG+NIRS+HRV,lt1,S002,3.1562,,,0.026
v0106c,with_abs,EMG+NIRS+HRV,lt1,S003,6.7245,,,-0.046
v0106c,with_abs,EMG+NIRS+HRV,lt1,S004,3.5708,,,-0.004
v0106c,with_abs,EMG+NIRS+HRV,lt1,S005,6.8751,,,-0.748
v0106c,with_abs,EMG+NIRS+HRV,lt1,S006,2.96,,,-0.091
v0106c,with_abs,EMG+NIRS+HRV,lt1,S007,4.956,,,-0.223
v0106c,with_abs,EMG+NIRS+HRV,lt1,S008,2.9776,,,0.105
v0106c,with_abs,EMG+NIRS+HRV,lt1,S009,8.6906,,,-0.526
v0106c,with_abs,EMG+NIRS+HRV,lt1,S010,6.6452,,,-0.022
v0106c,with_abs,EMG+NIRS+HRV,lt1,S011,3.4798,,,0.155
v0106c,with_abs,EMG+NIRS+HRV,lt1,S012,3.2939,,,0.049
v0106c,with_abs,EMG+NIRS+HRV,lt1,S013,5.7321,,,-0.129
v0106c,with_abs,EMG+NIRS+HRV,lt1,S014,4.5202,,,0.07
v0106c,with_abs,EMG+NIRS+HRV,lt1,S016,3.9267,,,-0.008
v0106c,with_abs,EMG+NIRS+HRV,lt1,S017,4.7543,,,-0.123
v0106c,with_abs,EMG+NIRS+HRV,lt1,S018,4.2445,,,0.104
v0106c,with_abs,EMG+NIRS+HRV,lt1,S019,6.4272,,,0.054
v0106c,with_abs,EMG,lt2,S001,4.6965,4.6965,0.0,0.084
v0106c,with_abs,EMG,lt2,S002,4.0033,4.0033,0.0,-0.739
v0106c,with_abs,EMG,lt2,S003,6.9008,6.9008,0.0,-0.343
v0106c,with_abs,EMG,lt2,S004,3.7089,3.7089,0.0,-0.187
v0106c,with_abs,EMG,lt2,S005,5.2067,5.2067,0.0,-0.122
v0106c,with_abs,EMG,lt2,S006,2.9908,2.9908,0.0,-0.1
v0106c,with_abs,EMG,lt2,S008,4.048,4.048,0.0,-0.946
v0106c,with_abs,EMG,lt2,S009,9.1225,9.1225,0.0,-0.718
v0106c,with_abs,EMG,lt2,S010,7.8378,7.8378,0.0,-0.577
v0106c,with_abs,EMG,lt2,S011,3.7524,3.7524,0.0,0.001
v0106c,with_abs,EMG,lt2,S012,3.185,3.185,0.0,0.086
v0106c,with_abs,EMG,lt2,S013,6.0379,6.0379,0.0,-0.319
v0106c,with_abs,EMG,lt2,S014,4.5553,4.5553,0.0,0.051
v0106c,with_abs,EMG,lt2,S016,3.7462,3.7462,0.0,-0.017
v0106c,with_abs,EMG,lt2,S017,5.0867,5.0867,0.0,-0.396
v0106c,with_abs,EMG,lt2,S018,5.0084,5.0084,0.0,-6.607
v0106c,with_abs,EMG,lt2,S019,7.4846,7.4846,0.0,-0.404
v0106c,with_abs,NIRS,lt2,S001,4.746,4.746,0.0,0.074
v0106c,with_abs,NIRS,lt2,S002,4.0834,4.0834,0.0,-0.828
v0106c,with_abs,NIRS,lt2,S003,6.9258,6.9258,0.0,-0.362
v0106c,with_abs,NIRS,lt2,S004,3.6306,3.6306,0.0,-0.194
v0106c,with_abs,NIRS,lt2,S005,5.0635,5.0635,0.0,-0.044
v0106c,with_abs,NIRS,lt2,S006,2.801,2.801,0.0,-0.037
v0106c,with_abs,NIRS,lt2,S008,4.1082,4.1082,0.0,-1.075
v0106c,with_abs,NIRS,lt2,S009,9.3433,9.3433,0.0,-0.798
v0106c,with_abs,NIRS,lt2,S010,8.0321,8.0321,0.0,-0.638
v0106c,with_abs,NIRS,lt2,S011,3.7914,3.7914,0.0,-0.038
v0106c,with_abs,NIRS,lt2,S012,3.3156,3.3156,0.0,0.018
v0106c,with_abs,NIRS,lt2,S013,6.0964,6.0964,0.0,-0.355
v0106c,with_abs,NIRS,lt2,S014,4.5346,4.5346,0.0,0.054
v0106c,with_abs,NIRS,lt2,S016,4.0532,4.0532,0.0,-0.129
v0106c,with_abs,NIRS,lt2,S017,5.2938,5.2938,0.0,-0.487
v0106c,with_abs,NIRS,lt2,S018,5.2758,5.2758,0.0,-7.332
v0106c,with_abs,NIRS,lt2,S019,7.5367,7.5367,0.0,-0.436
v0106c,with_abs,EMG+NIRS,lt2,S001,4.7558,4.7558,0.0,0.067
v0106c,with_abs,EMG+NIRS,lt2,S002,3.9854,3.9854,0.0,-0.726
v0106c,with_abs,EMG+NIRS,lt2,S003,6.9112,6.9112,0.0,-0.34
v0106c,with_abs,EMG+NIRS,lt2,S004,3.6129,3.6129,0.0,-0.157
v0106c,with_abs,EMG+NIRS,lt2,S005,5.2141,5.2141,0.0,-0.127
v0106c,with_abs,EMG+NIRS,lt2,S006,2.985,2.985,0.0,-0.095
v0106c,with_abs,EMG+NIRS,lt2,S008,3.9713,3.9713,0.0,-0.914
v0106c,with_abs,EMG+NIRS,lt2,S009,9.2099,9.2099,0.0,-0.735
v0106c,with_abs,EMG+NIRS,lt2,S010,8.0064,8.0064,0.0,-0.608
v0106c,with_abs,EMG+NIRS,lt2,S011,3.7015,3.7015,0.0,0.022
v0106c,with_abs,EMG+NIRS,lt2,S012,3.2414,3.2414,0.0,0.067
v0106c,with_abs,EMG+NIRS,lt2,S013,6.0342,6.0342,0.0,-0.324
v0106c,with_abs,EMG+NIRS,lt2,S014,4.5559,4.5559,0.0,0.052
v0106c,with_abs,EMG+NIRS,lt2,S016,3.7668,3.7668,0.0,-0.011
v0106c,with_abs,EMG+NIRS,lt2,S017,5.1581,5.1581,0.0,-0.411
v0106c,with_abs,EMG+NIRS,lt2,S018,4.9955,4.9955,0.0,-6.574
v0106c,with_abs,EMG+NIRS,lt2,S019,7.5145,7.5145,0.0,-0.413
v0106c,with_abs,EMG+NIRS+HRV,lt2,S001,4.7608,4.7608,0.0,0.069
v0106c,with_abs,EMG+NIRS+HRV,lt2,S002,3.9293,3.9293,0.0,-0.707
v0106c,with_abs,EMG+NIRS+HRV,lt2,S003,6.826,6.826,0.0,-0.324
v0106c,with_abs,EMG+NIRS+HRV,lt2,S004,3.6716,3.6716,0.0,-0.18
v0106c,with_abs,EMG+NIRS+HRV,lt2,S005,5.0014,5.0014,0.0,-0.019
v0106c,with_abs,EMG+NIRS+HRV,lt2,S006,2.7904,2.7904,0.0,-0.005
v0106c,with_abs,EMG+NIRS+HRV,lt2,S008,3.9213,3.9213,0.0,-0.893
v0106c,with_abs,EMG+NIRS+HRV,lt2,S009,8.9952,8.9952,0.0,-0.693
v0106c,with_abs,EMG+NIRS+HRV,lt2,S010,7.8956,7.8956,0.0,-0.585
v0106c,with_abs,EMG+NIRS+HRV,lt2,S011,3.6183,3.6183,0.0,0.056
v0106c,with_abs,EMG+NIRS+HRV,lt2,S012,3.2019,3.2019,0.0,0.084
v0106c,with_abs,EMG+NIRS+HRV,lt2,S013,5.9076,5.9076,0.0,-0.291
v0106c,with_abs,EMG+NIRS+HRV,lt2,S014,4.4219,4.4219,0.0,0.081
v0106c,with_abs,EMG+NIRS+HRV,lt2,S016,3.8316,3.8316,0.0,-0.033
v0106c,with_abs,EMG+NIRS+HRV,lt2,S017,5.054,5.054,0.0,-0.387
v0106c,with_abs,EMG+NIRS+HRV,lt2,S018,4.9889,4.9889,0.0,-6.556
v0106c,with_abs,EMG+NIRS+HRV,lt2,S019,7.4097,7.4097,0.0,-0.385
v0106c,noabs,EMG,lt1,S001,5.9026,,,-0.552
v0106c,noabs,EMG,lt1,S002,3.2074,,,-0.008
v0106c,noabs,EMG,lt1,S003,6.7029,,,-0.053
v0106c,noabs,EMG,lt1,S004,3.9413,,,-0.184
v0106c,noabs,EMG,lt1,S005,7.0009,,,-0.8
v0106c,noabs,EMG,lt1,S006,3.0794,,,-0.147
