ver,tgt,fset,subj,n_windows,ytrue_start,ytrue_end,ypred_mean,ypred_std,ypred_min,ypred_max,mae,has_nan,has_inf,extreme_val
v0305,lt2,EMG_NIRS_HRV,15,214,820.85535,-244.14467,337.3493957519531,239.0315399169922,-64.57906341552734,1069.049560546875,113.75003814697266,False,False,False
v0305,lt2,EMG_NIRS_HRV,16,76,569.2885,194.28853,533.730224609375,148.70945739746094,344.6690979003906,944.4576416015625,156.0231170654297,False,False,False
v0305,lt2,EMG_NIRS_HRV,17,312,1150.761,-404.23907,233.77484130859375,378.7286682128906,-170.7948455810547,1098.0654296875,180.849853515625,False,False,False
v0306,lt1,EMG,0,237,223.41574,-956.5843,-149.8601531982422,261.0325622558594,-533.21337890625,417.9596862792969,217.63165283203125,False,False,False
v0306,lt1,EMG,1,151,315.29907,-434.70093,14.236851692199707,201.18348693847656,-497.0987243652344,559.3104248046875,130.69000244140625,False,False,False
v0306,lt1,EMG,2,314,840.6045,-724.3955,-337.8094787597656,270.0979919433594,-657.6270751953125,473.3393859863281,410.8728942871094,False,False,False
v0306,lt1,EMG,3,167,359.35553,-470.64447,60.695125579833984,172.89002990722656,-481.89837646484375,551.3306884765625,209.63868713378906,False,False,False
v0306,lt1,EMG,4,259,229.0086,-1060.9913,-59.984134674072266,322.3399963378906,-739.2219848632812,478.2442321777344,356.00726318359375,False,False,False
v0306,lt1,EMG,5,136,357.11374,-317.88626,124.13253784179688,163.34642028808594,-91.76415252685547,566.45556640625,158.51841735839844,False,False,False
v0306,lt1,EMG,6,222,280.19516,-824.8048,15.24609375,269.3811340332031,-707.1693115234375,417.3224792480469,288.0740661621094,False,False,False
v0306,lt1,EMG,7,145,291.98907,-428.01093,33.867652893066406,209.4489288330078,-498.6082763671875,414.43487548828125,157.4913787841797,False,False,False
v0306,lt1,EMG,8,351,400.24228,-1349.7577,55.12984085083008,192.60464477539062,-323.6338806152344,762.4635620117188,539.9953002929688,False,False,False
v0306,lt1,EMG,9,315,848.96344,-721.03656,-166.0123748779297,296.4460754394531,-646.083251953125,500.65093994140625,271.8800964355469,False,False,False
v0306,lt1,EMG,10,178,353.6978,-531.3022,27.34662437438965,210.62940979003906,-305.871337890625,463.4095458984375,131.7398223876953,False,False,False
v0306,lt1,EMG,11,158,240.27539,-544.7246,-31.453519821166992,196.6925048828125,-272.8995361328125,458.4459533691406,134.9524383544922,False,False,False
v0306,lt1,EMG,12,260,399.29776,-895.7022,-228.11361694335938,329.1772155761719,-775.635498046875,483.0972900390625,82.7492446899414,False,False,False
v0306,lt1,EMG,13,222,423.84982,-681.1502,-244.95289611816406,338.64788818359375,-801.9533081054688,478.519775390625,167.38644409179688,False,False,False
v0306,lt1,EMG,14,183,365.7363,-544.26373,-117.11831665039062,260.83538818359375,-508.4973449707031,450.61083984375,76.37351989746094,False,False,False
v0306,lt1,EMG,15,216,315.97757,-759.02246,-10.441442489624023,224.7528076171875,-477.2205505371094,466.7417907714844,237.3760528564453,False,False,False
v0306,lt1,EMG,16,212,490.51236,-564.4876,-42.967506408691406,267.1441345214844,-596.1521606445312,534.0400390625,89.22279357910156,False,False,False
v0306,lt1,EMG,17,314,745.67535,-819.32465,-196.44244384765625,203.97122192382812,-495.683837890625,340.8785400390625,283.60870361328125,False,False,False
v0306,lt1,EMG_NIRS,0,237,223.41574,-956.5843,-91.73043060302734,253.72349548339844,-463.95501708984375,439.4950866699219,275.9226379394531,False,False,False
v0306,lt1,EMG_NIRS,1,151,315.29907,-434.70093,60.86314392089844,167.86141967773438,-254.65110778808594,570.70166015625,132.8162841796875,False,False,False
v0306,lt1,EMG_NIRS,2,314,840.6045,-724.3955,-315.7729187011719,275.42584228515625,-644.3317260742188,457.8951721191406,395.5492248535156,False,False,False
v0306,lt1,EMG_NIRS,3,167,359.35553,-470.64447,15.051629066467285,223.8269805908203,-546.32177734375,569.9066162109375,127.15753936767578,False,False,False
v0306,lt1,EMG_NIRS,4,259,229.0086,-1060.9913,-92.2182846069336,329.7072448730469,-793.31982421875,441.8942565917969,323.87921142578125,False,False,False
v0306,lt1,EMG_NIRS,5,136,357.11374,-317.88626,95.54781341552734,160.214111328125,-151.3033905029297,439.9505615234375,128.3901824951172,False,False,False
v0306,lt1,EMG_NIRS,6,222,280.19516,-824.8048,-62.30959701538086,352.39581298828125,-846.0473022460938,452.2872619628906,214.47866821289062,False,False,False
v0306,lt1,EMG_NIRS,7,145,291.98907,-428.01093,15.49462890625,210.01043701171875,-433.1572570800781,420.7047119140625,123.82373046875,False,False,False
v0306,lt1,EMG_NIRS,8,351,400.24228,-1349.7577,-24.986629486083984,246.78323364257812,-490.2140197753906,651.0886840820312,455.3454284667969,False,False,False
v0306,lt1,EMG_NIRS,9,315,848.96344,-721.03656,-67.76467895507812,272.86126708984375,-579.7459106445312,563.35302734375,263.7308654785156,False,False,False
v0306,lt1,EMG_NIRS,10,178,353.6978,-531.3022,31.78558921813965,211.47767639160156,-326.0718688964844,479.41534423828125,130.93675231933594,False,False,False
v0306,lt1,EMG_NIRS,11,158,240.27539,-544.7246,-104.84639739990234,298.98846435546875,-532.8171997070312,440.8497009277344,135.32122802734375,False,False,False
v0306,lt1,EMG_NIRS,12,260,399.29776,-895.7022,-231.01417541503906,348.4861145019531,-710.0537109375,512.7709350585938,87.51116180419922,False,False,False
v0306,lt1,EMG_NIRS,13,222,423.84982,-681.1502,-171.4252166748047,300.4053955078125,-607.1697387695312,473.44061279296875,108.9906234741211,False,False,False
v0306,lt1,EMG_NIRS,14,183,365.7363,-544.26373,-102.00879669189453,257.7674865722656,-586.2019653320312,413.1788330078125,85.86408233642578,False,False,False
v0306,lt1,EMG_NIRS,15,216,315.97757,-759.02246,11.18227767944336,192.78536987304688,-464.43621826171875,473.6418151855469,259.3064270019531,False,False,False
v0306,lt1,EMG_NIRS,16,212,490.51236,-564.4876,-30.18735694885254,198.25531005859375,-440.7334899902344,417.5182189941406,134.933349609375,False,False,False
v0306,lt1,EMG_NIRS,17,314,745.67535,-819.32465,-220.62306213378906,223.83779907226562,-516.7122192382812,451.3281555175781,299.9045104980469,False,False,False
v0306,lt1,EMG_NIRS_HRV,0,237,223.41574,-956.5843,-118.02354431152344,262.361328125,-540.56689453125,433.4692077636719,248.5607147216797,False,False,False
v0306,lt1,EMG_NIRS_HRV,1,151,315.29907,-434.70093,20.29757308959961,193.36444091796875,-469.022216796875,639.7074584960938,114.23893737792969,False,False,False
v0306,lt1,EMG_NIRS_HRV,2,314,840.6045,-724.3955,-356.1701965332031,303.52471923828125,-668.4019775390625,359.5053405761719,422.42181396484375,False,False,False
v0306,lt1,EMG_NIRS_HRV,3,167,359.35553,-470.64447,-41.55424118041992,277.8442687988281,-507.7131042480469,661.2633056640625,87.41014099121094,False,False,False
v0306,lt1,EMG_NIRS_HRV,4,259,229.0086,-1060.9913,-132.9492645263672,336.04229736328125,-808.7412109375,450.3606262207031,283.0421447753906,False,False,False
v0306,lt1,EMG_NIRS_HRV,5,136,357.11374,-317.88626,54.560325622558594,178.74623107910156,-210.59832763671875,572.2616577148438,98.23707580566406,False,False,False
v0306,lt1,EMG_NIRS_HRV,6,222,280.19516,-824.8048,-43.9632682800293,304.5429382324219,-769.8021240234375,570.9169921875,231.9346160888672,False,False,False
v0306,lt1,EMG_NIRS_HRV,7,145,291.98907,-428.01093,17.562711715698242,198.45848083496094,-396.20147705078125,492.8062744140625,118.2768325805664,False,False,False
v0306,lt1,EMG_NIRS_HRV,8,351,400.24228,-1349.7577,-12.349648475646973,326.1925354003906,-578.3488159179688,645.7376098632812,463.3736572265625,False,False,False
v0306,lt1,EMG_NIRS_HRV,9,315,848.96344,-721.03656,-150.71090698242188,294.41339111328125,-646.8283081054688,447.793212890625,269.52947998046875,False,False,False
v0306,lt1,EMG_NIRS_HRV,10,178,353.6978,-531.3022,-11.053738594055176,223.6049346923828,-358.2525329589844,478.56976318359375,85.29938507080078,False,False,False
v0306,lt1,EMG_NIRS_HRV,11,158,240.27539,-544.7246,-143.82183837890625,330.354736328125,-611.3136596679688,479.4007263183594,147.3519287109375,False,False,False
v0306,lt1,EMG_NIRS_HRV,12,260,399.29776,-895.7022,-222.46412658691406,344.57757568359375,-712.10205078125,421.94952392578125,80.54683685302734,False,False,False
v0306,lt1,EMG_NIRS_HRV,13,222,423.84982,-681.1502,-182.36888122558594,292.42523193359375,-586.5692749023438,460.8758544921875,114.8212661743164,False,False,False
v0306,lt1,EMG_NIRS_HRV,14,183,365.7363,-544.26373,-143.11753845214844,265.9189147949219,-530.1575317382812,487.1239013671875,88.2481460571289,False,False,False
v0306,lt1,EMG_NIRS_HRV,15,216,315.97757,-759.02246,23.607223510742188,210.42398071289062,-448.5024719238281,433.2790222167969,256.9727783203125,False,False,False
v0306,lt1,EMG_NIRS_HRV,16,212,490.51236,-564.4876,-48.33436584472656,230.92123413085938,-486.26611328125,478.7552795410156,109.68584442138672,False,False,False
v0306,lt1,EMG_NIRS_HRV,17,314,745.67535,-819.32465,-168.38340759277344,226.8838653564453,-549.845458984375,268.1436767578125,243.36912536621094,False,False,False
v0306,lt2,EMG,0,203,570.6171,-534.3829,326.80316162109375,307.2471923828125,-186.7878875732422,949.9257202148438,299.0924072265625,False,False,False
v0306,lt2,EMG,1,149,640.78217,-99.217865,376.9329833984375,156.1802978515625,16.182031631469727,710.414306640625,129.3651123046875,False,False,False
v0306,lt2,EMG,2,266,1201.876,-353.12402,108.66099548339844,245.6880340576172,-245.025146484375,810.2921142578125,279.4312438964844,False,False,False
v0306,lt2,EMG,3,164,602.75867,-212.24132,337.9205322265625,243.68629455566406,-93.57200622558594,1062.4783935546875,186.09976196289062,False,False,False
v0306,lt2,EMG,4,235,540.30426,-634.69574,395.2337951660156,253.27978515625,-143.25634765625,965.7396850585938,440.0147399902344,False,False,False
v0306,lt2,EMG,5,134,478.7734,-186.22658,443.8696594238281,237.0983123779297,92.3617935180664,831.767822265625,297.5962219238281,False,False,False
v0306,lt2,EMG,6,12,678.3076,213.3076,559.9427490234375,96.26314544677734,429.94091796875,721.5773315429688,82.31507110595703,False,False,False
v0306,lt2,EMG,7,143,642.89026,-67.10974,314.4593505859375,263.6147155761719,-166.84939575195312,832.9157104492188,112.78864288330078,False,False,False
v0306,lt2,EMG,8,349,1381.7891,-358.21088,450.59271240234375,160.83367919921875,56.7274284362793,932.5006103515625,430.1148681640625,False,False,False
v0306,lt2,EMG,9,313,1212.3141,-347.6859,340.70538330078125,280.445556640625,-186.77027893066406,996.88720703125,233.52560424804688,False,False,False
v0306,lt2,EMG,10,176,567.1783,-307.82172,406.6611328125,205.4541473388672,91.55184173583984,838.0674438476562,276.9828186035156,False,False,False
v0306,lt2,EMG,11,156,496.65594,-278.34406,283.63232421875,213.61224365234375,-40.10305404663086,784.2131958007812,174.47633361816406,False,False,False
v0306,lt2,EMG,12,258,942.4459,-342.55408,174.50376892089844,302.85198974609375,-238.88929748535156,767.60107421875,158.10458374023438,False,False,False
v0306,lt2,EMG,13,220,665.5898,-429.41022,288.4980163574219,252.9916229248047,-81.93983459472656,916.451171875,178.22555541992188,False,False,False
v0306,lt2,EMG,14,181,615.31714,-284.68286,207.98948669433594,268.9088439941406,-169.2736358642578,818.8643188476562,81.52193450927734,False,False,False
v0306,lt2,EMG,15,214,820.85535,-244.14467,380.4484558105469,208.4855499267578,6.6973981857299805,875.27685546875,220.43446350097656,False,False,False
v0306,lt2,EMG,16,76,569.2885,194.28853,479.0564270019531,176.18028259277344,162.85519409179688,813.3228149414062,121.00862121582031,False,False,False
v0306,lt2,EMG,17,312,1150.761,-404.23907,116.63035583496094,271.499267578125,-210.44248962402344,857.04248046875,305.0762634277344,False,False,False
v0306,lt2,EMG_NIRS,0,203,570.6171,-534.3829,340.4526672363281,283.361572265625,-130.1056365966797,868.9879150390625,312.741943359375,False,False,False
v0306,lt2,EMG_NIRS,1,149,640.78217,-99.217865,327.14678955078125,201.9398193359375,-31.393285751342773,780.4263305664062,89.18054962158203,False,False,False
v0306,lt2,EMG_NIRS,2,266,1201.876,-353.12402,86.84429168701172,301.2094421386719,-215.93978881835938,820.9113159179688,314.3156433105469,False,False,False
v0306,lt2,EMG_NIRS,3,164,602.75867,-212.24132,333.44818115234375,253.8590850830078,-148.67250061035156,812.9443359375,151.78880310058594,False,False,False
v0306,lt2,EMG_NIRS,4,235,540.30426,-634.69574,445.8122253417969,286.63885498046875,-250.62646484375,955.4481811523438,490.59307861328125,False,False,False
v0306,lt2,EMG_NIRS,5,134,478.7734,-186.22658,445.0055847167969,260.5998229980469,53.44186782836914,874.5844116210938,298.7321472167969,False,False,False
v0306,lt2,EMG_NIRS,6,12,678.3076,213.3076,639.2075805664062,34.883480072021484,559.4962768554688,681.5306396484375,101.5411148071289,False,False,False
v0306,lt2,EMG_NIRS,7,143,642.89026,-67.10974,346.31390380859375,263.5674743652344,-180.86190795898438,766.0733032226562,148.82859802246094,False,False,False
v0306,lt2,EMG_NIRS,8,349,1381.7891,-358.21088,374.242431640625,206.02272033691406,-79.45805358886719,879.2732543945312,354.0393981933594,False,False,False
v0306,lt2,EMG_NIRS,9,313,1212.3141,-347.6859,360.0226135253906,240.15367126464844,-68.79425811767578,824.9468994140625,225.07615661621094,False,False,False
v0306,lt2,EMG_NIRS,10,176,567.1783,-307.82172,450.8740234375,238.9301300048828,98.35323333740234,930.4653930664062,321.19573974609375,False,False,False
v0306,lt2,EMG_NIRS,11,156,496.65594,-278.34406,250.7676239013672,239.68716430664062,-97.28563690185547,584.6889038085938,145.25819396972656,False,False,False
v0306,lt2,EMG_NIRS,12,258,942.4459,-342.55408,169.9847412109375,367.99981689453125,-319.0601806640625,860.835693359375,141.5452880859375,False,False,False
v0306,lt2,EMG_NIRS,13,220,665.5898,-429.41022,346.85980224609375,250.569091796875,-59.52510070800781,953.8541259765625,229.73440551757812,False,False,False
v0306,lt2,EMG_NIRS,14,181,615.31714,-284.68286,202.93667602539062,255.78094482421875,-174.55809020996094,635.3121948242188,75.9676742553711,False,False,False
v0306,lt2,EMG_NIRS,15,214,820.85535,-244.14467,359.2983093261719,210.03921508789062,-188.7399444580078,746.1959838867188,203.3288116455078,False,False,False
v0306,lt2,EMG_NIRS,16,76,569.2885,194.28853,472.875244140625,143.9822235107422,245.97293090820312,747.7568359375,107.80487823486328,False,False,False
v0306,lt2,EMG_NIRS,17,312,1150.761,-404.23907,125.92362976074219,280.1421813964844,-221.66712951660156,870.8082275390625,301.4396057128906,False,False,False
v0306,lt2,EMG_NIRS_HRV,0,203,570.6171,-534.3829,322.7712707519531,245.5365447998047,-97.99989318847656,714.7980346679688,295.07958984375,False,False,False
v0306,lt2,EMG_NIRS_HRV,1,149,640.78217,-99.217865,320.5819396972656,226.10928344726562,-88.9513931274414,780.2344360351562,92.60015869140625,False,False,False
v0306,lt2,EMG_NIRS_HRV,2,266,1201.876,-353.12402,104.67047119140625,318.76751708984375,-208.1727294921875,839.7781372070312,266.78411865234375,False,False,False
v0306,lt2,EMG_NIRS_HRV,3,164,602.75867,-212.24132,310.65362548828125,239.18507385253906,-44.7469367980957,914.3786010742188,122.3837661743164,False,False,False
v0306,lt2,EMG_NIRS_HRV,4,235,540.30426,-634.69574,368.01904296875,262.6312255859375,-176.30770874023438,906.64111328125,412.7999267578125,False,False,False
v0306,lt2,EMG_NIRS_HRV,5,134,478.7734,-186.22658,403.8193359375,251.1428680419922,-11.892634391784668,827.5274658203125,257.5458984375,False,False,False
v0306,lt2,EMG_NIRS_HRV,6,12,678.3076,213.3076,798.5071411132812,67.79696655273438,644.7769775390625,883.7481689453125,243.9495086669922,False,False,False
v0306,lt2,EMG_NIRS_HRV,7,143,642.89026,-67.10974,273.1011047363281,267.53997802734375,-189.49093627929688,749.3084716796875,97.61229705810547,False,False,False
v0306,lt2,EMG_NIRS_HRV,8,349,1381.7891,-358.21088,395.63153076171875,279.8079528808594,-167.32740783691406,978.7645263671875,271.15740966796875,False,False,False
v0306,lt2,EMG_NIRS_HRV,9,313,1212.3141,-347.6859,303.8484191894531,299.53302001953125,-228.69288635253906,877.2024536132812,223.28114318847656,False,False,False
v0306,lt2,EMG_NIRS_HRV,10,176,567.1783,-307.82172,382.5467834472656,244.306640625,76.51807403564453,909.9681396484375,252.86851501464844,False,False,False
v0306,lt2,EMG_NIRS_HRV,11,156,496.65594,-278.34406,218.77870178222656,269.6034240722656,-193.5631103515625,805.2869873046875,138.02125549316406,False,False,False
v0306,lt2,EMG_NIRS_HRV,12,258,942.4459,-342.55408,181.59768676757812,359.5885314941406,-316.51702880859375,905.5443115234375,129.12356567382812,False,False,False
v0306,lt2,EMG_NIRS_HRV,13,220,665.5898,-429.41022,274.9947509765625,233.73953247070312,-187.0375518798828,868.208251953125,172.30795288085938,False,False,False
v0306,lt2,EMG_NIRS_HRV,14,181,615.31714,-284.68286,187.50628662109375,269.8843688964844,-237.6997833251953,671.51513671875,60.0718879699707,False,False,False
v0306,lt2,EMG_NIRS_HRV,15,214,820.85535,-244.14467,393.4421081542969,214.70982360839844,-13.29497241973877,899.5939331054688,168.82508850097656,False,False,False
v0306,lt2,EMG_NIRS_HRV,16,76,569.2885,194.28853,587.2971801757812,239.58270263671875,152.7401885986328,921.8939208984375,214.5335235595703,False,False,False
v0306,lt2,EMG_NIRS_HRV,17,312,1150.761,-404.23907,192.1261444091797,313.1211242675781,-234.36280822753906,967.5906982421875,233.2317657470703,False,False,False
v0307,lt1,EMG,0,41,248.41574,-951.5843,-120.03074645996094,281.8186950683594,-511.7510681152344,360.8546142578125,231.55352783203125,False,False,False
v0307,lt1,EMG,1,26,340.29907,-409.70093,162.80226135253906,141.94876098632812,-197.31304931640625,352.3228759765625,209.31329345703125,False,False,False
v0307,lt1,EMG,2,54,865.6045,-724.3955,-420.31817626953125,333.6876220703125,-842.0282592773438,295.1437072753906,490.9226989746094,False,False,False
v0307,lt1,EMG,3,29,384.35553,-455.64447,193.07411193847656,225.4862060546875,-388.5634460449219,427.51629638671875,235.6139373779297,False,False,False
v0307,lt1,EMG,4,44,254.0086,-1035.9913,-74.88467407226562,306.79754638671875,-634.1528930664062,362.482666015625,316.1067199707031,False,False,False
v0307,lt1,EMG,5,24,382.11374,-307.88626,158.79556274414062,90.53107452392578,10.83193302154541,347.6250915527344,151.3037109375,False,False,False
v0307,lt1,EMG,6,38,305.19516,-804.8048,28.21185302734375,228.0897979736328,-444.1112060546875,331.7098388671875,282.6713562011719,False,False,False
v0307,lt1,EMG,7,25,316.98907,-403.01093,86.75410461425781,279.9708557128906,-440.0816650390625,432.91571044921875,157.73585510253906,False,False,False
v0307,lt1,EMG,8,60,425.24228,-1344.7577,49.21391296386719,189.5521697998047,-190.72837829589844,394.56231689453125,530.7281494140625,False,False,False
v0307,lt1,EMG,9,54,873.96344,-716.03656,-220.07679748535156,265.16265869140625,-593.0394897460938,394.07354736328125,315.305419921875,False,False,False
v0307,lt1,EMG,10,31,378.6978,-521.3022,31.324922561645508,276.28472900390625,-427.94036865234375,404.4144287109375,111.93795776367188,False,False,False
v0307,lt1,EMG,11,28,265.2754,-544.7246,-48.210350036621094,267.2530517578125,-477.8952331542969,361.67279052734375,98.54473876953125,False,False,False
v0307,lt1,EMG,12,45,424.29776,-895.7022,-224.50648498535156,366.4869689941406,-739.3860473632812,392.02935791015625,54.778961181640625,False,False,False
v0307,lt1,EMG,13,38,448.84982,-661.1502,-325.26019287109375,456.8283386230469,-837.0389404296875,418.39337158203125,232.1729736328125,False,False,False
v0307,lt1,EMG,14,32,390.7363,-539.26373,-111.95793151855469,309.0403137207031,-553.2288818359375,352.2742614746094,58.10911178588867,False,False,False
v0307,lt1,EMG,15,37,340.97757,-739.02246,-156.79550170898438,286.61865234375,-509.5854187011719,344.366455078125,83.61479949951172,False,False,False
v0307,lt1,EMG,16,37,515.5124,-564.4876,-33.05674743652344,261.26513671875,-614.5764770507812,382.4136657714844,80.58189392089844,False,False,False
v0307,lt1,EMG,17,54,770.67535,-819.32465,-265.6302795410156,291.50115966796875,-648.9007568359375,359.1177062988281,273.0345458984375,False,False,False
v0307,lt1,EMG_NIRS,0,41,248.41574,-951.5843,-136.31341552734375,336.8435363769531,-625.8519287109375,497.3236389160156,215.27085876464844,False,False,False
v0307,lt1,EMG_NIRS,1,26,340.29907,-409.70093,190.19493103027344,191.99725341796875,-268.9360046386719,420.6275329589844,232.4595489501953,False,False,False
v0307,lt1,EMG_NIRS,2,54,865.6045,-724.3955,-394.33746337890625,312.7417907714844,-684.5899658203125,294.7836608886719,469.90924072265625,False,False,False
v0307,lt1,EMG_NIRS,3,29,384.35553,-455.64447,211.9768524169922,219.38107299804688,-308.0577392578125,445.403564453125,262.7741394042969,False,False,False
v0307,lt1,EMG_NIRS,4,44,254.0086,-1035.9913,-45.651546478271484,365.1689453125,-675.0765380859375,443.3905944824219,348.4320068359375,False,False,False
v0307,lt1,EMG_NIRS,5,24,382.11374,-307.88626,88.70877838134766,180.11891174316406,-179.66265869140625,343.77630615234375,65.08533477783203,False,False,False
v0307,lt1,EMG_NIRS,6,38,305.19516,-804.8048,4.9015727043151855,319.9476013183594,-553.5938720703125,391.2126159667969,265.3407287597656,False,False,False
v0307,lt1,EMG_NIRS,7,25,316.98907,-403.01093,6.497113227844238,219.10569763183594,-382.0714416503906,324.7378234863281,53.712162017822266,False,False,False
v0307,lt1,EMG_NIRS,8,60,425.24228,-1344.7577,-122.29000854492188,323.10894775390625,-459.9843444824219,514.6968383789062,341.7409362792969,False,False,False
v0307,lt1,EMG_NIRS,9,54,873.96344,-716.03656,-264.9783630371094,358.32867431640625,-690.53076171875,444.659423828125,345.1805419921875,False,False,False
v0307,lt1,EMG_NIRS,10,31,378.6978,-521.3022,0.970465898513794,224.11541748046875,-332.5453796386719,320.8067626953125,89.44999694824219,False,False,False
v0307,lt1,EMG_NIRS,11,28,265.2754,-544.7246,-66.19878387451172,385.194580078125,-572.947021484375,410.7552795410156,174.02552795410156,False,False,False
v0307,lt1,EMG_NIRS,12,45,424.29776,-895.7022,-281.789306640625,348.5964660644531,-720.0487060546875,384.98126220703125,100.05890655517578,False,False,False
v0307,lt1,EMG_NIRS,13,38,448.84982,-661.1502,-249.2893524169922,343.0492248535156,-665.5062255859375,347.4895324707031,148.91998291015625,False,False,False
v0307,lt1,EMG_NIRS,14,32,390.7363,-539.26373,-151.1091766357422,343.65570068359375,-566.4369506835938,399.34228515625,120.35465240478516,False,False,False
v0307,lt1,EMG_NIRS,15,37,340.97757,-739.02246,-19.039066314697266,272.83245849609375,-409.7904052734375,393.6070251464844,186.39683532714844,False,False,False
v0307,lt1,EMG_NIRS,16,37,515.5124,-564.4876,-124.11503601074219,225.684326171875,-561.0918579101562,260.98626708984375,107.50373840332031,False,False,False
v0307,lt1,EMG_NIRS,17,54,770.67535,-819.32465,-299.072998046875,258.57763671875,-603.204345703125,278.1453552246094,312.9794616699219,False,False,False
v0307,lt1,EMG_NIRS_HRV,0,41,248.41574,-951.5843,-104.41480255126953,335.9261779785156,-581.873779296875,513.3700561523438,247.16949462890625,False,False,False
v0307,lt1,EMG_NIRS_HRV,1,26,340.29907,-409.70093,110.81532287597656,160.20254516601562,-315.0251159667969,324.877197265625,154.33193969726562,False,False,False
v0307,lt1,EMG_NIRS_HRV,2,54,865.6045,-724.3955,-322.173583984375,295.2806396484375,-572.2905883789062,367.4027404785156,424.3819885253906,False,False,False
v0307,lt1,EMG_NIRS_HRV,3,29,384.35553,-455.64447,79.55236053466797,183.14691162109375,-366.9246520996094,253.1608428955078,144.7071990966797,False,False,False
v0307,lt1,EMG_NIRS_HRV,4,44,254.0086,-1035.9913,-126.87007141113281,377.4217529296875,-726.4785766601562,416.0094299316406,264.1213073730469,False,False,False
v0307,lt1,EMG_NIRS_HRV,5,24,382.11374,-307.88626,148.0044403076172,217.56436157226562,-271.4077453613281,473.2523193359375,115.8647232055664,False,False,False
v0307,lt1,EMG_NIRS_HRV,6,38,305.19516,-804.8048,11.62471866607666,307.583251953125,-485.02679443359375,609.1300659179688,261.4295349121094,False,False,False
v0307,lt1,EMG_NIRS_HRV,7,25,316.98907,-403.01093,31.719003677368164,237.72235107421875,-343.2016296386719,419.4036865234375,78.32852172851562,False,False,False
v0307,lt1,EMG_NIRS_HRV,8,60,425.24228,-1344.7577,-40.74039077758789,438.999267578125,-690.3629760742188,605.1497192382812,423.1052551269531,False,False,False
v0307,lt1,EMG_NIRS_HRV,9,54,873.96344,-716.03656,-227.85475158691406,255.4349822998047,-570.824951171875,287.3870544433594,325.0425109863281,False,False,False
v0307,lt1,EMG_NIRS_HRV,10,31,378.6978,-521.3022,4.17872953414917,244.7510986328125,-380.11639404296875,377.16741943359375,83.8023452758789,False,False,False
v0307,lt1,EMG_NIRS_HRV,11,28,265.2754,-544.7246,-44.01995849609375,452.42279052734375,-635.6416015625,509.2681579589844,227.9909210205078,False,False,False
v0307,lt1,EMG_NIRS_HRV,12,45,424.29776,-895.7022,-174.63731384277344,467.96075439453125,-779.8242797851562,577.8173828125,106.34019470214844,False,False,False
v0307,lt1,EMG_NIRS_HRV,13,38,448.84982,-661.1502,-255.2873077392578,324.2516784667969,-639.6956787109375,257.7106018066406,153.517578125,False,False,False
v0307,lt1,EMG_NIRS_HRV,14,32,390.7363,-539.26373,-183.01214599609375,333.00048828125,-665.9868774414062,301.3657531738281,110.00579833984375,False,False,False
v0307,lt1,EMG_NIRS_HRV,15,37,340.97757,-739.02246,-63.88992691040039,238.76559448242188,-464.0712890625,353.99560546875,154.731201171875,False,False,False
v0307,lt1,EMG_NIRS_HRV,16,37,515.5124,-564.4876,-62.25114059448242,318.32794189453125,-590.9572143554688,414.2133483886719,47.85928726196289,False,False,False
v0307,lt1,EMG_NIRS_HRV,17,54,770.67535,-819.32465,-192.69119262695312,267.7280578613281,-502.5680847167969,360.0703430175781,255.52203369140625,False,False,False
v0307,lt2,EMG,0,35,595.6171,-519.3829,242.4671630859375,287.1676940917969,-165.20704650878906,738.5501098632812,192.65699768066406,False,False,False
v0307,lt2,EMG,1,26,665.78217,-84.217865,633.9856567382812,148.63827514648438,212.29693603515625,858.241455078125,362.63330078125,False,False,False
v0307,lt2,EMG,2,46,1226.876,-353.12402,46.841712951660156,337.1099853515625,-306.8136291503906,793.30859375,322.1693420410156,False,False,False
v0307,lt2,EMG,3,29,627.75867,-212.24132,335.2066650390625,222.72718811035156,-53.08955764770508,651.3812255859375,144.99142456054688,False,False,False
v0307,lt2,EMG,4,40,565.30426,-604.69574,494.58856201171875,228.17706298828125,-136.76895141601562,781.2639770507812,514.2843627929688,False,False,False
v0307,lt2,EMG,5,24,503.7734,-186.22658,405.3376770019531,271.32135009765625,17.052555084228516,788.9882202148438,246.5642852783203,False,False,False
v0307,lt2,EMG,6,3,703.3076,588.3076,813.8491821289062,92.42709350585938,686.97705078125,904.520263671875,169.761962890625,False,False,False
v0307,lt2,EMG,7,25,667.89026,-52.10974,377.04376220703125,204.31454467773438,-55.93597412109375,587.8900756835938,131.6237335205078,False,False,False
v0307,lt2,EMG,8,59,1406.7891,-333.21088,140.14083862304688,267.7259521484375,-272.4702453613281,651.7776489257812,407.45782470703125,False,False,False
v0307,lt2,EMG,9,53,1237.3141,-322.6859,478.8410339355469,402.8329162597656,-183.8381805419922,1172.0611572265625,99.97376251220703,False,False,False
v0307,lt2,EMG,10,31,592.1783,-307.82172,325.8875427246094,206.63970947265625,0.7632513642311096,731.4596557617188,183.7092742919922,False,False,False
v0307,lt2,EMG,11,27,521.65594,-258.34406,310.2337341308594,360.0780944824219,-172.23577880859375,937.4735717773438,178.57774353027344,False,False,False
v0307,lt2,EMG,12,44,967.4459,-322.55408,112.70793151855469,423.7027893066406,-458.83642578125,781.48779296875,210.43446350097656,False,False,False
