model_id,architecture_id,family,target,feature_set,with_abs,phase_split,subject_id,modality,mean_abs_shap,mean_shap,abs_shap_share,n_windows,modality_rank_within_subject
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,HRV,95.0025750377039,8.409987524684421,0.0642745490373505,183,4
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,Interaction,148.5067510815826,27.352615221050513,0.10047311297596466,183,3
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,Kinematics,42.60159444183206,4.753472037333437,0.02882235844590673,183,5
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,NIRS,259.5959414193832,11.106382952826383,0.17563115589272538,183,2
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,EMG,1139.6099818604246,-44.16113120560022,0.4936635366990798,163,1
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,HRV,165.51154579239014,-72.62477895078466,0.07169734940985294,163,4
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,Interaction,264.9490906730555,171.37363707809305,0.1147723407383116,163,3
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,Kinematics,39.69946834344784,-16.108307244843086,0.017197269468897946,163,5
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,NIRS,698.7050125460626,22.109801383207873,0.3026695036838572,163,2
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,EMG,1799.6390082439875,-83.53482417082833,0.6524768739356,265,1
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,HRV,108.60570669755812,27.288305100050273,0.03937607024129482,265,5
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,Interaction,181.1182154609294,76.14580047461594,0.06566619555110241,265,3
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,Kinematics,111.8371901074598,32.64664923112344,0.04054767642665127,265,4
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,NIRS,556.9650806395737,-62.33334061730966,0.2019331838453511,265,2
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,EMG,1030.263412471292,-35.59230726568004,0.5876789007824121,227,1
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,HRV,107.79278909010293,30.395761857855014,0.06148674895946306,227,4
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,Interaction,160.7583913517585,-86.12403968408097,0.0916991844780111,227,3
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,Kinematics,31.481335745506936,-4.6353056914242226,0.017957462685880922,227,5
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,NIRS,422.81008059169744,54.40028354841726,0.24117770309423225,227,2
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,EMG,1156.8648778068969,-102.27911641140099,0.5303132315076318,188,1
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,HRV,106.0392997909453,-19.175156584388404,0.048608999043645684,188,4
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,Interaction,136.66549192541072,33.03626267804689,0.06264821419415784,188,3
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,Kinematics,51.57645272944343,-9.930243552076448,0.023642929992397334,188,5
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,NIRS,730.3285404066455,-0.8838368680291921,0.33478662526216696,188,2
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,EMG,1058.8053155074526,15.250222011948948,0.6987118900453059,221,1
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,HRV,79.02719476661987,37.508702658443525,0.052150513235664636,221,4
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,Interaction,128.94125232900706,-11.281463275755433,0.08508909503956405,221,3
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,Kinematics,67.55177250007985,-20.95403513390633,0.044577814210179124,221,5
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,NIRS,181.04200134852002,35.28978040666635,0.11947068746928564,221,2
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,EMG,1181.42870471925,-24.755886977105288,0.6541081431353183,217,1
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,HRV,85.64692010631686,24.61571782000914,0.04741915246533204,217,4
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,Interaction,133.85713458420736,19.54811757594002,0.07411115152234003,217,3
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,Kinematics,52.548257442201546,20.491809648874145,0.02909379377969592,217,5
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,NIRS,352.6862310534551,63.025808320685854,0.19526775909731325,217,2
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,EMG,1365.431610095169,2.1729180705071727,0.6602182747612507,319,1
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,HRV,92.80986977442446,26.54545040929774,0.0448757533151119,319,4
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,Interaction,134.33669749662698,34.39969101306599,0.0649549505098724,319,3
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,Kinematics,45.82463329467919,-35.85988727835852,0.022157287198932923,319,5
Lin14_228f08a1,Lin14,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,NIRS,429.7489844237459,34.959859879353765,0.2077937342148316,319,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S001,EMG,68.73329783265568,27.524569005056037,0.14658039855492205,208,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S001,HRV,193.71388433080702,-87.09607806094417,0.41311357473293325,208,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S001,Interaction,126.39660637283784,-20.37996697547815,0.2695529753748806,208,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S001,Kinematics,9.991908991486135,6.042387341929055,0.021308711330313854,208,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S001,NIRS,70.07623415114055,-44.38119966201888,0.14944434000694806,208,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S002,EMG,47.2730116124941,20.337670227562533,0.11183216225991821,154,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S002,HRV,187.93499371247495,-86.92231127097799,0.4445914485722216,154,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S002,Interaction,94.28117765254898,33.13818241500309,0.2230377883204161,154,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S002,Kinematics,2.6157906048828217,-2.393290843921513,0.006188087227468088,154,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S002,NIRS,90.6089457159039,-71.07758202689296,0.21435051361997357,154,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S003,EMG,63.014003215299915,-26.351479262956413,0.12355730042951663,271,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S003,HRV,170.05924648882035,-70.26616159373013,0.33345066710719035,271,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S003,Interaction,190.28536373054524,-100.971688339147,0.37310985898585597,271,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S003,Kinematics,6.860822663749207,-4.311540250632906,0.013452640426004121,271,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S003,NIRS,79.77878332081077,-9.760097943272127,0.15642953305143084,271,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S004,EMG,49.217601303444695,-2.5303842082271766,0.12351805561958064,169,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S004,HRV,140.7246439680719,47.43097455913409,0.35316703659585774,169,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S004,Interaction,99.40315489754369,57.56532369848739,0.2494653150546217,169,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S004,Kinematics,7.174023094311965,5.348923188674841,0.018004156239068127,169,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S004,NIRS,101.94540891491518,-59.75752832687843,0.25584543649086927,169,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S005,EMG,53.51613920111228,21.282540287999062,0.10891592498589359,240,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S005,HRV,203.31663297639923,-166.90363996890574,0.413789549773458,240,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S005,Interaction,138.06360032944303,-60.58690279020264,0.28098672589691365,240,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S005,Kinematics,5.160856619569978,4.076554115287928,0.010503363673670118,240,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S005,NIRS,91.29552032717925,6.161567618307426,0.18580443567006252,240,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S006,EMG,55.834695659184774,-24.552764290987476,0.1271313160376157,139,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S006,HRV,150.32141880385538,-84.07228386971292,0.3422703316559056,139,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S006,Interaction,150.91785189309658,62.95114967594014,0.3436283640167598,139,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S006,Kinematics,2.2153511594451425,-1.6780180629347468,0.005044184535451822,139,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S006,NIRS,79.89984058818722,3.1928353509578704,0.1819258037542647,139,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S007,EMG,36.08470768379729,5.812937223889052,0.06574657734544319,17,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S007,HRV,220.18629817241361,193.42162503816198,0.4011808994007627,17,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S007,Interaction,164.2570976448058,150.53436524183948,0.29927752413777614,17,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S007,Kinematics,1.2386671253280368,1.0828523773445962,0.002256859738875058,17,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S007,NIRS,127.07864674347982,-36.628360888829576,0.231538139377141,17,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S008,EMG,56.3764617460916,-7.751650284324464,0.14636519979159815,148,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S008,HRV,133.4957758478389,-13.467840967210911,0.34658322459652996,148,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S008,Interaction,105.80008283397041,64.15991937960543,0.27467935699308527,148,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S008,Kinematics,7.186825454656306,-3.4343924021814174,0.01865851653258531,148,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S008,NIRS,82.31753427340189,-46.46837954441139,0.21371370208619866,148,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S009,EMG,62.518951864249665,-10.54297783234349,0.09981451090746885,354,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S009,HRV,271.91935317527424,211.23027091415025,0.43413231402853475,354,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S009,Interaction,151.96605700243586,18.30937595806263,0.24262111250954055,354,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S009,Kinematics,1.9034247379062648,0.5071830214227842,0.003038909060340996,354,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S009,NIRS,138.04354526449546,43.65209796169639,0.22039315349411323,354,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S010,EMG,67.6773453401745,32.077258616655534,0.1302879968772092,318,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S010,HRV,187.80762477131333,-9.631573325947393,0.36155495028253803,318,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S010,Interaction,162.68520631558502,-31.59769153576534,0.31319091412160915,318,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S010,Kinematics,3.992784883497189,-1.8888170675745541,0.007686648195458143,318,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S010,NIRS,97.28124661563928,64.61252112967368,0.18727949052318352,318,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S011,EMG,51.03498062251052,-13.006412175342605,0.12229595297411966,181,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S011,HRV,189.87941618423207,5.1988281519220685,0.4550111290172138,181,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S011,Interaction,102.5540891771258,27.57367511687155,0.24575202957513115,181,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S011,Kinematics,2.940109968967632,1.354675585261948,0.0070454332718019996,181,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S011,NIRS,70.89859517973116,-24.829397741229958,0.16989545516173105,181,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S012,EMG,57.785968741198154,-17.036997258191064,0.12681215978838561,161,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S012,HRV,159.6291887524891,-54.492143192818936,0.3503086066036469,161,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S012,Interaction,128.4575646804889,14.792804691900884,0.28190201831253886,161,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S012,Kinematics,2.141795606022304,1.3180323779549117,0.004700202013422733,161,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S012,NIRS,107.66708907538073,-12.164750142788064,0.23627701328200373,161,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S013,EMG,75.70699989729899,-19.0704488623807,0.14384686869864466,263,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S013,HRV,199.43710169252233,143.31526042989185,0.3789398948541088,263,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S013,Interaction,114.48734414478037,-4.316612582422477,0.21753135090799344,263,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S013,Kinematics,0.4359758837570261,0.12848222847144955,0.0008283747314204423,263,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S013,NIRS,136.23530976679902,9.832048109049003,0.25885351080783076,263,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S014,EMG,57.469099473953264,7.210759841328291,0.13378225868446889,225,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S014,HRV,171.40710745837424,-67.07879511767555,0.3990184325186078,225,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S014,Interaction,105.57577358839322,-3.170857746031608,0.24576973682033837,225,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S014,Kinematics,3.0421947278548878,0.848365662826706,0.007081922037683416,225,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S014,NIRS,92.07772792504643,-34.70854056042337,0.21434764993889913,225,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S016,EMG,55.43749945269154,-12.463717778029402,0.12351891465609974,186,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S016,HRV,164.6573210434804,-103.1480287946405,0.36686888453234934,186,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S016,Interaction,145.63705639300144,-35.49007638627826,0.3244903056048527,186,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S016,Kinematics,1.390753168901795,-0.2387464088777709,0.0030987025690773795,186,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S016,NIRS,81.6952664320292,-41.92517513977121,0.18202319263761857,186,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S017,EMG,70.97858883719994,12.967512582386975,0.12412934878519473,219,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S017,HRV,218.09620793283574,12.463298648144647,0.3814127711853689,219,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S017,Interaction,121.57246344000723,5.120593555733212,0.2126093370443417,219,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S017,Kinematics,1.3410312010702259,-0.9188678153446797,0.002345233012046475,219,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S017,NIRS,159.82320628737185,116.57660658927044,0.27950330997304645,219,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S018,EMG,31.55591245541387,-4.201467098901899,0.050928384799652386,81,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S018,HRV,261.6931367725026,259.83689664432916,0.4223490221621378,81,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S018,Interaction,212.9164885696572,212.9164885696572,0.34362792948507925,81,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S018,Kinematics,0.8104048215898622,-0.06483912617340062,0.0013079199866502746,81,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S018,NIRS,112.63751222633951,-76.287136047849,0.1817867435664786,81,3
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S019,EMG,83.82635886210005,-16.625456840638513,0.1489823448380212,317,4
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S019,HRV,210.38402695857133,104.97589578159096,0.3739099023054977,317,1
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S019,Interaction,152.16280435216515,-13.851731881082655,0.27043488107132957,317,2
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S019,Kinematics,4.24733047082615,-2.7942738326886136,0.007548666808809115,317,5
Lin19_c8f03f08,Lin19,Lin,lt2,EMG+NIRS+HRV,True,full_window,S019,NIRS,112.03916197335367,-6.194643924183402,0.1991242049763405,317,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,EMG,2197.426638112597,-59.029549581558626,0.7337146179871751,242,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,HRV,196.19063003867302,40.14598029831707,0.06550750349287074,242,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,Interaction,189.28155055812942,-64.1865378558838,0.06320058114843964,242,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,Kinematics,46.07484814076492,18.389661813121148,0.015384263126733886,242,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,NIRS,365.9600365846585,86.37510771269869,0.12219303424478042,242,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,EMG,1668.9396076759408,62.84133150824836,0.7069199023061435,156,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,HRV,109.97235438093153,32.410596939316626,0.04658146146079113,156,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,Interaction,149.45110488822914,3.7946570214607185,0.06330364500981168,156,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,Kinematics,81.57978876476763,43.530181924977825,0.034555100758890525,156,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,NIRS,350.9181162778424,106.73067845944274,0.14863989046436266,156,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,EMG,1457.6684146273012,153.21185262662698,0.6192038370444919,319,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,HRV,111.208588699305,9.933196801036605,0.04724036285887336,319,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,Interaction,124.03061996679736,-23.114933811344034,0.05268704118424937,319,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,Kinematics,70.49138334564566,5.878097723679509,0.029944076861511817,319,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,NIRS,590.7020622187691,-325.65999459608344,0.25092468205087326,319,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,EMG,2212.665998739412,-120.51252022778388,0.7546594108892958,172,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,HRV,101.02815514388624,-14.718609820568183,0.03445700710706165,172,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,Interaction,133.5987209609806,28.46174003657535,0.04556563535274485,172,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,Kinematics,153.92008129727213,71.9922931788989,0.05249650780642374,172,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,NIRS,330.79314728991693,67.95793861716626,0.11282143884447365,172,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,EMG,1783.7363922488742,7.4496545481577385,0.7092846308055759,264,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,HRV,135.33657883787848,-80.23863405457693,0.053815213824555494,264,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,Interaction,143.76763035969606,-24.175520863790172,0.057167735694906394,264,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,Kinematics,50.72822489721626,-13.498805483557213,0.020171562582899906,264,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,NIRS,401.26980793349395,-152.73532672276957,0.15956085709206186,264,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,EMG,1556.1095523472122,-4.763863039936346,0.6806355919911743,141,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,HRV,159.41857244178289,60.97542802290057,0.06972899450725178,141,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,Interaction,149.5342417664424,-18.626776046251116,0.06540563099438147,141,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,Kinematics,126.21163785487914,78.3911023075604,0.05520442485424941,141,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,NIRS,294.98544287317105,90.74981106682742,0.12902535765294265,141,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,EMG,1227.8447433621166,126.73608017202568,0.5424059631948748,227,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,HRV,59.58655516409239,29.597289854545995,0.02632262997579346,227,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,Interaction,64.24518203871334,-27.978954378606392,0.028380599446897088,227,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,Kinematics,79.83045334295949,-38.340821215509514,0.035265463465034556,227,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,NIRS,832.1937380572197,-187.57694302613243,0.36762534391739976,227,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,EMG,930.9239198689405,-37.43331360858953,0.6272917784691011,150,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,HRV,101.81468471435419,12.449622744175976,0.06860658887971166,150,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,Interaction,149.16832504196967,-12.764299093582931,0.10051526436232039,150,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,Kinematics,35.770703762433,19.87939976967351,0.024103654338785255,150,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,NIRS,266.35890562266513,80.6543943218702,0.17948271395008092,150,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,EMG,1956.1155479436707,144.50768098884188,0.7447577450400547,356,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,HRV,140.32188733610923,-1.3089832024394639,0.0534251734270325,356,4
