model_id,architecture_id,family,target,feature_set,with_abs,phase_split,feature_name,modality,mean_abs_shap,mean_shap,mean_feature_value,mean_prediction,mean_base_value,mean_windows_per_subject,n_subjects,abs_shap_share,feature_rank_global
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,smo2_rel_drop_pct,NIRS,82.769031178247,-4.336172686730403,12.506440788451192,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.03640280533769901,9
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_dhhb_dt,NIRS,1.2824963368666171,-0.015549709497705264,0.005713023709050787,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0005640571580054624,62
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_dsmo2_dt,NIRS,0.7113789814066497,0.006156509637737159,-0.012105310242511484,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.00031287294550673433,64
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_hbdiff_slope,NIRS,2.4900863271466154,0.08201605084890978,-0.007925514642334318,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0010951696129676018,56
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_hbdiff_std,NIRS,34.08059367094202,-5.931874926420172,0.5641982353265583,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.014989050850731428,24
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_hhb_slope,NIRS,1.287411617660779,-0.015444412589571724,0.005713023709050787,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0005662189570187271,61
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_hhb_std,NIRS,68.31140380054867,-7.689282962847607,0.5666005023984879,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.030044168688419737,12
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_smo2_drop,NIRS,120.71550449110843,12.282242640225952,8.64680325850851,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.053092116081055005,3
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_smo2_slope,NIRS,0.7126319383547425,0.0062263469526004,-0.012105310242511484,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.00031342401088986917,63
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_smo2_std,NIRS,3.6403208819003825,0.5115050505532991,1.08433392381768,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0016010564645271355,53
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_thb_slope,NIRS,2.9628491018534553,0.023382775702888752,0.0035127119345076813,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0013030963098682967,54
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,trainred_thb_std,NIRS,28.84482941754606,-3.56468101811884,1.2701112477474763,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.012686299396506989,28
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_cadence_cv,Kinematics,5.684354430106918,0.4839720734908004,1.8270632116678018,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0025000467547341863,49
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_cadence_mean_rpm,Kinematics,32.61031128923578,5.214655342041576,0.1324329703336754,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.014342403154476076,26
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_load_duration_cv,Kinematics,5.717409636823261,-1.0363977327216383,2.358298342749789,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0025145848281943077,48
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_load_duration_ms,Kinematics,4.485617368732674,0.5266326583925179,-2.491548704041806,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0019728279233053544,51
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_load_rest_ratio,Kinematics,5.237547100371991,-2.4164155496926245,-3.894094922060731,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0023035355715505857,50
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_load_sampen_30s,Kinematics,1.3959044647678087,-0.04894201589358443,0.7468866214924443,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0006139354028626398,59
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_load_trend_cv_ratio_30s,Kinematics,1.3244571034994264,-0.0038843273348771637,0.15515254663928074,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0005825120027440127,60
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_rest_duration_cv,Kinematics,1.6768798725199283,0.3009628500749286,2.2832293379247632,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0007375117324085771,58
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_rest_duration_ms,Kinematics,7.295643403650148,0.8826776045354556,1.6339533333935499,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0032087108288654615,47
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_rest_sampen_30s,Kinematics,2.5773375394426137,-0.11453860961342713,0.23447116439536544,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.0011335437349245135,55
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_rest_trend_cv_ratio_30s,Kinematics,0.3382488746178315,-0.06380805221496569,0.2035674664049368,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.00014876588215574985,65
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_e_d2,EMG,26.864628890443893,-9.061846405232329,19.965835273226524,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.011815383628960174,30
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_e_d3,EMG,21.500707672308522,0.2550434060576929,19.467094032371485,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.009456267215841483,35
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_e_d4,EMG,56.22507813508233,-4.593121850524415,21.78572574252827,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.02472845876425139,15
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_e_d5,EMG,48.84481658076792,1.0573238210138565,20.577010193507856,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.02148253186528317,18
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_mav,EMG,98.00870242669095,-8.20423339923909,14.473553469621493,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.04310539419213318,5
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_mdf,EMG,23.47018341830422,-1.6491468623782535,-0.0549654451871098,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.010322466096971353,32
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_mnf,EMG,9.250388315511554,1.150028835729081,0.19185777557494432,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.004068430913761778,45
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_p_high,EMG,20.141601372754696,1.9194365794188402,0.07288414554771469,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.008858516084148869,36
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_p_low,EMG,11.381446245960309,0.5152944350148352,-0.19006098179491582,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.005005695563367512,42
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_p_mid,EMG,12.775489247937568,1.6868059034754357,-0.07353239753368039,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.005618812272732799,39
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_ratio_low_high,EMG,26.304876247248732,3.7801066922180775,0.6358041459327717,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.011569197752220673,31
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_ratio_mid_high,EMG,12.086480739628524,-2.735813155930265,0.7392659256825153,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.005315778127631142,41
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_rms,EMG,146.87666852660882,12.522883700952772,13.639770498295258,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.06459810749155037,2
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_wavelet_entropy,EMG,35.35982260109347,-3.5381836379023,-0.18482052149929354,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.015551670964362704,23
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_wl,EMG,50.79264977069454,-6.975155508769212,13.464594688928434,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.02233921209258349,17
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_dist_full_window_zcr,EMG,12.748242857840594,-3.729613877240499,-3.4559004551645196,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.005606828985980063,40
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_prox_full_window_e_d2,EMG,81.3296687872597,-4.7404020126263555,18.126917196742895,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.03576975662148682,10
Lin10_dc410fe4,Lin10,Lin,lt1,EMG+NIRS+HRV,False,full_window,z_vl_prox_full_window_e_d3,EMG,9.157587787094199,-1.6608628717652936,19.924330616312755,-123.00764648700614,-131.99624867663317,229.44444444444446,18,0.00402761613650605,46
