rank,model_id,architecture_id,family,target,feature_set,with_abs,wavelet_mode,phase_split,window_size_sec,sequence_length,stride_sec,sample_stride_sec,model_name,full_model_name,hyperparams_json,selected_epoch,epoch_policy,n_subjects,mae_mean,mae_std,mae_median,mae_worst,mae_best,mae_ci_low,mae_ci_high,rmse_mean,rmse_std,bias_mean,bias_std,r2_mean,pearson_r_mean,catastrophic_rate_mean,lt_mae_median_policy_mean,lt_mae_median_policy_std,lt_bias_median_policy_mean,lt_mae_median_policy_ci_low,lt_mae_median_policy_ci_high,lt_mae_crossing_policy_mean,lt_mae_crossing_policy_std,lt_bias_crossing_policy_mean,lt_mae_crossing_policy_ci_low,lt_mae_crossing_policy_ci_high,zero_crossing_coverage,lt_mae_stable_median_policy_mean,lt_mae_stable_median_policy_std,lt_bias_stable_median_policy_mean,lt_mae_stable_median_policy_ci_low,lt_mae_stable_median_policy_ci_high,stable_window_coverage,composite_score,training_instability_mean,converged_rate,train_mae_slope_last_K_mean,final_train_mae_mean,conformal_coverage_crossing_policy_at_alpha_020,conformal_width_crossing_policy_at_alpha_020_mean,conformal_coverage_gap_crossing_policy_at_alpha_020,conformal_coverage_crossing_policy_at_alpha_030,conformal_width_crossing_policy_at_alpha_030_mean,conformal_coverage_gap_crossing_policy_at_alpha_030,conformal_coverage_median_policy_at_alpha_020,conformal_width_median_policy_at_alpha_020_mean,conformal_coverage_gap_median_policy_at_alpha_020,conformal_coverage_median_policy_at_alpha_030,conformal_width_median_policy_at_alpha_030_mean,conformal_coverage_gap_median_policy_at_alpha_030,conformal_coverage_stable_median_policy_at_alpha_020,conformal_width_stable_median_policy_at_alpha_020_mean,conformal_coverage_gap_stable_median_policy_at_alpha_020,conformal_coverage_stable_median_policy_at_alpha_030,conformal_width_stable_median_policy_at_alpha_030_mean,conformal_coverage_gap_stable_median_policy_at_alpha_030
968,Lin12_abbc6192,Lin12,Lin,lt1,EMG,True,none,full_window,30,1,0,5,"ElasticNet(alpha=0.1,l1_ratio=0.2,max_iter=5000,random_state=42)","ElasticNet(alpha=0.1,l1_ratio=0.2,max_iter=5000,random_state=42) EMG with_abs wavelet=none LT1","{""alpha"": 0.1, ""l1_ratio"": 0.2, ""max_iter"": 5000, ""phase_split"": ""full_window"", ""random_state"": 42}",0,last,18,248.24126219792586,125.97974554969812,219.63784981552914,495.2959508505774,61.36733695856326,196.20265787464484,306.38682062405945,325.73849904873,235.46739556720334,26.331110107146422,229.5774684213763,-0.839358275374484,0.7866095936078419,0.6602189926529943,209.72574500977797,131.0005419678864,59.48780631376371,151.1016570566473,270.2164370777398,239.72990718795901,243.2103367616033,-50.80704034444821,138.93278550252995,354.96749680082286,0.9444444444444444,208.31598769006453,149.8756285223553,41.80892501894212,144.63675491245587,278.64584492368505,1.0,1.1585874648990944,,,,,0.8888888888888888,1404.3121549961998,0.0888888888888888,0.7777777777777778,810.0240622524112,0.07777777777777783,0.8888888888888888,899.2154172529057,0.0888888888888888,0.7777777777777778,582.0397155064771,0.07777777777777783,0.8888888888888888,943.6570406018877,0.0888888888888888,0.7777777777777778,676.133344640123,0.07777777777777783
969,Lin7_9093b6c1,Lin7,Lin,lt1,EMG+NIRS+HRV,True,none,full_window,30,1,0,5,"HuberRegressor(epsilon=1.5,max_iter=2000)","HuberRegressor(epsilon=1.5,max_iter=2000) EMG+NIRS+HRV with_abs wavelet=none LT1","{""epsilon"": 1.5, ""max_iter"": 2000, ""phase_split"": ""full_window""}",0,last,18,231.66094375590586,165.46763455412446,174.60161233103682,670.5016094095341,51.432026294923226,163.4995639250422,313.44752765377586,279.3898405651223,177.3556002394173,51.50881646011927,259.9017261049857,-0.0670125052916924,0.8542824578016401,0.6092414130033182,197.0521252998982,187.3367216499396,57.11011815057171,118.65783971752114,281.6842628997517,236.24174399234803,267.2691892799995,-32.56719136068947,134.08622377219746,370.99197590455765,1.0,201.44462614355953,221.86777016757298,73.27872752751256,111.95740107654146,307.9959513537173,1.0,1.1622439713180488,,,,,0.8888888888888888,1520.0356682697554,0.0888888888888888,0.7777777777777778,699.1834746369617,0.07777777777777783,0.8888888888888888,1103.3321775562044,0.0888888888888888,0.7777777777777778,608.4213172061195,0.07777777777777783,0.8888888888888888,1228.0103124519203,0.0888888888888888,0.7777777777777778,711.2420699884954,0.07777777777777783
970,Lin4_854fd33a,Lin4,Lin,lt2,EMG+NIRS,True,none,split,30,1,0,5,Ridge(alpha=1000),Ridge(alpha=1000) EMG+NIRS with_abs wavelet=none LT2,"{""alpha"": 1000}",0,last,18,247.10055098581603,136.86018123624015,212.7934952227368,521.2851487312747,77.82097112509379,191.200985129786,305.23609097219156,295.9621945992028,150.4652576964549,24.039160189592426,252.63229474714734,-0.13409945509475193,0.8384298537929373,0.6650215899665892,204.03837823625742,154.55601786914372,44.217968311294534,134.5779674761694,281.46297863676875,280.4229043055446,181.73158720623266,80.67791733056906,198.83042460054634,358.5722906395693,0.6111111111111112,238.48683005377512,163.44333380998776,94.61035398357963,166.2664546597061,310.59283236227174,0.8333333333333334,1.173307930987535,,,,,0.8888888888888888,1101.7476945898525,0.0888888888888888,0.7777777777777778,885.2870443839134,0.07777777777777783,0.8888888888888888,814.8448774147715,0.0888888888888888,0.7777777777777778,686.017036690035,0.07777777777777783,0.8888888888888888,864.3121671015492,0.0888888888888888,0.7777777777777778,732.9037017702765,0.07777777777777783
971,Lin6_24fac95a,Lin6,Lin,lt1,EMG,False,none,full_cycles,30,1,0,5,"HuberRegressor(epsilon=1.35,max_iter=2000)","HuberRegressor(epsilon=1.35,max_iter=2000) EMG no_abs wavelet=none LT1","{""epsilon"": 1.35, ""max_iter"": 2000, ""phase_split"": ""full_cycles""}",0,last,18,250.8640286599563,177.71349288794823,216.86818962768467,845.1687188511434,68.0893008283428,180.26644391177786,332.6384567580765,310.62225278887036,210.8817414564702,30.50714286615294,273.3121788489216,-0.05466054446085079,0.7554361803918302,0.6186856942414652,194.9050177636402,194.59519313630634,48.96236559802923,118.74560506466486,283.1959334854891,319.07575200686995,426.9431949575278,-14.710678082563625,158.87169445436555,522.1768045265761,0.9444444444444444,198.3842573884026,206.7811889888245,95.8276228321215,114.72497808816237,295.2808323229346,0.9444444444444444,1.175022738391751,,,,,0.8888888888888888,1519.1127247564148,0.0888888888888888,0.7777777777777778,1094.383720413364,0.07777777777777783,0.8888888888888888,699.9249167255332,0.0888888888888888,0.7777777777777778,567.1201950338304,0.07777777777777783,0.8888888888888888,856.8781571760533,0.0888888888888888,0.7777777777777778,625.3307441139261,0.07777777777777783
972,Lin6_993ed18f,Lin6,Lin,lt1,EMG,True,none,full_cycles,30,1,0,5,"HuberRegressor(epsilon=1.35,max_iter=2000)","HuberRegressor(epsilon=1.35,max_iter=2000) EMG with_abs wavelet=none LT1","{""epsilon"": 1.35, ""max_iter"": 2000, ""phase_split"": ""full_cycles""}",0,last,18,250.8640286599563,177.71349288794823,216.86818962768467,845.1687188511434,68.0893008283428,185.48755437457694,337.2059856894357,310.62225278887036,210.8817414564702,30.50714286615294,273.3121788489216,-0.05466054446085079,0.7554361803918302,0.6186856942414652,194.9050177636402,194.59519313630634,48.96236559802923,123.22280670451404,289.55550267765244,319.07575200686995,426.9431949575278,-14.710678082563625,152.78646885121813,516.8288170661615,0.9444444444444444,198.3842573884026,206.7811889888245,95.8276228321215,122.55142448712363,306.05072583318054,0.9444444444444444,1.175022738391751,,,,,0.8888888888888888,1519.1127247564148,0.0888888888888888,0.7777777777777778,1094.383720413364,0.07777777777777783,0.8888888888888888,699.9249167255332,0.0888888888888888,0.7777777777777778,567.1201950338304,0.07777777777777783,0.8888888888888888,856.8781571760533,0.0888888888888888,0.7777777777777778,625.3307441139261,0.07777777777777783
973,Lin17_226c2fda,Lin17,Lin,lt1,NIRS,True,none,split,30,1,0,5,"ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)","ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42) NIRS with_abs wavelet=none LT1","{""alpha"": 1.0, ""l1_ratio"": 0.9, ""max_iter"": 5000, ""random_state"": 42}",0,last,18,252.8607844138652,139.70620118246,229.73219651641313,726.7785501174455,101.91951957928735,196.81877854792006,320.3395223416394,293.60959521060045,142.34141766186033,18.110071177811804,248.00415234460834,0.04520299813140148,0.8493435436625114,0.6956313174166479,199.07394079897804,171.651042933898,17.627391595727925,130.5879989012121,278.77058633998627,290.311767480967,222.71852992973228,-165.81952438314093,195.70210525113072,389.8321699662855,0.9444444444444444,210.6459758180311,199.12933399819406,-26.997656572333664,120.42665145898405,305.4831071086735,1.0,1.1791953564571485,,,,,0.8888888888888888,1402.5692722213078,0.0888888888888888,0.7777777777777778,864.0936211705109,0.07777777777777783,0.8888888888888888,648.8773688832246,0.0888888888888888,0.7777777777777778,615.5713837333876,0.07777777777777783,0.8888888888888888,1169.3094608784297,0.0888888888888888,0.7777777777777778,652.2641642058461,0.07777777777777783
974,Lin5_117d4669,Lin5,Lin,lt1,EMG+NIRS+HRV,False,none,split,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG+NIRS+HRV no_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}",0,last,18,282.9527656809341,288.1752318688679,168.63513221357834,1231.7558080733588,70.2940199180386,173.7351444554163,433.4269427262555,405.5520104409373,462.5048422150985,9.706313280087768,269.7190577392341,-4.193185292402828,0.7627751673326815,0.579545243313714,197.99336995591563,219.1183931725143,42.92500794761067,109.40749178046492,313.1638188263873,244.18418843533112,230.14324397105406,-69.78941358291173,158.1964622523107,351.90465425618993,1.0,183.38468591824306,178.6419325989443,6.841650197540322,109.6659347699861,271.3215286643293,1.0,1.1983157325412706,,,,,0.8888888888888888,1273.658908495313,0.0888888888888888,0.7777777777777778,638.1965740412647,0.07777777777777783,0.8888888888888888,1159.9715876753799,0.0888888888888888,0.7777777777777778,533.9722281403008,0.07777777777777783,0.8888888888888888,1023.4967423351858,0.0888888888888888,0.7777777777777778,678.6422088946674,0.07777777777777783
975,Lin23_6e7a0ef7,Lin23,Lin,lt2,EMG+NIRS,True,none,split,30,1,0,5,"GradientBoostingRegressor(max_depth=3,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=3,n_estimators=200,random_state=42) EMG+NIRS with_abs wavelet=none LT2","{""max_depth"": 3, ""n_estimators"": 200, ""random_state"": 42}",0,last,18,228.25787682445267,124.16827982675724,214.45631758409513,497.78250382692727,38.61195774417374,171.63795913518575,281.7113356659008,255.69279659037653,131.63691813805733,65.4150671541855,237.2490508943252,0.14521702246994084,0.9149298144471794,0.6702815839044196,201.08417742884572,143.40043549248634,61.10625527509463,136.29941308776225,260.2320257335743,283.69562015171834,198.01778789841686,31.825501883355198,187.20206466889772,371.0706289989725,0.7222222222222222,243.06298309888214,164.92592526504558,51.24857297998858,172.87579389043796,322.61929308751843,0.8333333333333334,1.2014510682001531,,,,,0.8888888888888888,1237.2255269074421,0.0888888888888888,0.7777777777777778,819.8028749461025,0.07777777777777783,0.8888888888888888,769.5004814051337,0.0888888888888888,0.7777777777777778,630.6492000940976,0.07777777777777783,0.8888888888888888,1035.8844058557297,0.0888888888888888,0.7777777777777778,659.5595695650104,0.07777777777777783
976,Lin21_7183f92d,Lin21,Lin,lt1,EMG+NIRS,True,none,split,30,1,0,5,"GradientBoostingRegressor(max_depth=3,n_estimators=100,random_state=42)","GradientBoostingRegressor(max_depth=3,n_estimators=100,random_state=42) EMG+NIRS with_abs wavelet=none LT1","{""max_depth"": 3, ""n_estimators"": 100, ""random_state"": 42}",0,last,18,218.51521454779768,142.74593754290666,151.42127303543452,514.6586973893867,95.98006862293579,159.64561203452072,286.8476230286,247.54565604579193,149.9955956066885,62.79673260068311,247.83682023738402,0.39815296855433535,0.9367814775955227,0.6301089296662084,203.12589637920584,164.08804898256724,60.48109323218182,132.29659698452505,283.34060409189965,183.96398513686685,207.40236689469467,-47.84496913846736,95.45030604596514,287.94853504569363,1.0,209.19675008523743,205.8535481587241,48.04411485825357,122.07257701852045,311.4002121385823,1.0,1.208085539208974,,,,,0.8888888888888888,1147.650053516985,0.0888888888888888,0.7777777777777778,690.118955712086,0.07777777777777783,0.8888888888888888,967.2645709068103,0.0888888888888888,0.7777777777777778,799.8764733035144,0.07777777777777783,0.8888888888888888,1160.7612145576775,0.0888888888888888,0.7777777777777778,870.5951842933993,0.07777777777777783
977,TCN3_86cfaf0d,TCN3,TCN,lt1,EMG,True,dwt,split,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG with_abs wavelet=dwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}",40,last,18,214.5987059692298,166.41208279757942,208.80353520044127,762.1815853842993,47.360600654955036,148.17320156171564,290.5592470896537,241.71459327350644,186.57564511915479,35.096513489882994,266.8479671645447,0.15176619479396541,0.9392876598138233,0.5984439116730387,213.3332873715294,181.8527395764738,41.39458616574606,138.08151900569592,300.1692026787333,256.7372226979998,317.63221651063117,47.44692423608574,140.29248571859475,416.04031545983435,0.9444444444444444,258.4688710371654,309.03371600368985,69.92539832327105,147.13950261142523,414.4035282353562,1.0,1.2163821098302008,0.7260481542887015,0.05555555555555555,-0.0003436665038685125,0.04991836061167978,0.8888888888888888,989.002454969618,0.0888888888888888,0.7777777777777778,713.8101840549042,0.07777777777777783,0.8888888888888888,817.7969767252605,0.0888888888888888,0.7777777777777778,557.3668212890623,0.07777777777777783,0.8888888888888888,984.3155517578125,0.0888888888888888,0.7777777777777778,658.5753207736545,0.07777777777777783
978,TCN3_ad6e008c,TCN3,TCN,lt1,EMG,False,dwt,split,30,30,5,5,"DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","DwtTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG no_abs wavelet=dwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}",40,last,18,214.5987059692298,166.41208279757942,208.80353520044127,762.1815853842993,47.360600654955036,151.16341880103013,292.182082211062,241.71459327350644,186.57564511915479,35.096513489882994,266.8479671645447,0.15176619479396541,0.9392876598138233,0.5984439116730387,213.3332873715294,181.8527395764738,41.39458616574606,142.04458928770495,305.7729669776228,256.7372226979998,317.63221651063117,47.44692423608574,138.77987777988113,405.86264913479505,0.9444444444444444,258.4688710371654,309.03371600368985,69.92539832327105,144.74883112377583,418.00611643791217,1.0,1.2163821098302008,0.7260481542887015,0.05555555555555555,-0.0003436665038685125,0.04991836061167978,0.8888888888888888,989.002454969618,0.0888888888888888,0.7777777777777778,713.8101840549042,0.07777777777777783,0.8888888888888888,817.7969767252605,0.0888888888888888,0.7777777777777778,557.3668212890623,0.07777777777777783,0.8888888888888888,984.3155517578125,0.0888888888888888,0.7777777777777778,658.5753207736545,0.07777777777777783
979,Lin18_1a89ffb6,Lin18,Lin,lt2,NIRS,True,none,split,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=50,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=50,random_state=42) NIRS with_abs wavelet=none LT2","{""max_depth"": 2, ""n_estimators"": 50, ""random_state"": 42}",0,last,18,247.50569120408616,147.44299419940737,191.32697385259422,594.6142688854396,76.07294659134963,182.7717161978866,315.4985594998476,284.1419757392216,162.91538097826083,37.55908179616261,260.08799220613605,0.04069388582881882,0.8064554080045906,0.672370773612962,207.76030053485349,166.25495137598057,24.213171134122977,138.8985811809251,286.4125683584881,386.6509161663042,244.32035608713085,89.2963976631855,283.75333837818073,501.59343117927773,0.5,221.65376844924867,190.46469292682193,70.31913845548776,141.45358615391243,307.3680803497183,0.8888888888888888,1.226129158792111,,,,,0.8888888888888888,1770.164385542314,0.0888888888888888,0.7777777777777778,1039.9800743814678,0.07777777777777783,0.8888888888888888,960.9406219951893,0.0888888888888888,0.7777777777777778,675.59081534661,0.07777777777777783,0.8888888888888888,1120.6333892607554,0.0888888888888888,0.7777777777777778,766.0354510669588,0.07777777777777783
980,LSTM3_58b37964,LSTM3,LSTM,lt2,EMG,False,none,split,30,6,15,5,"LSTMRegressor(batch_size=64,checkpoint_every_epochs=4,dropout=0.3,hidden_size=64,internal_stride_sec=15,lr=0.001,max_epochs=80,num_layers=2,outer_stride_sec=5,seq_len=6,weight_decay=1e-05)","LSTMRegressor(batch_size=64,checkpoint_every_epochs=4,dropout=0.3,hidden_size=64,internal_stride_sec=15,lr=0.001,max_epochs=80,num_layers=2,outer_stride_sec=5,seq_len=6,weight_decay=1e-05) EMG no_abs wavelet=none LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dropout"": 0.3, ""hidden_size"": 64, ""internal_stride_sec"": 15, ""lr"": 0.001, ""max_epochs"": 80, ""num_layers"": 2, ""outer_stride_sec"": 5, ""seq_len"": 6, ""weight_decay"": 1e-05}",80,last,18,235.3918034572257,134.45792767215804,181.95681257899759,582.0951385498047,60.4898074757286,179.52970204671738,293.5796493433085,274.8725001926752,134.4513247072907,85.08309228747245,238.6906990100443,-3064.2809127892683,0.7717980751709324,0.6236312632794306,202.8721827467283,158.27799150119628,73.0729487670793,136.84531556699014,281.8055626761582,280.83217949337427,267.47176192381534,6.47458489735925,162.41753253936764,411.01123589674637,0.8333333333333334,206.6513973110252,162.1729368355485,42.411617520782684,141.418536210888,276.6421530318757,0.8333333333333334,1.2307894989376968,0.7625138942500986,0.8333333333333334,-0.00017453900690943773,0.07748960533863801,0.8888888888888888,1546.0713467068142,0.0888888888888888,0.7777777777777778,939.2251112196177,0.07777777777777783,0.8888888888888888,894.1420084635413,0.0888888888888888,0.7777777777777778,666.8437500000009,0.07777777777777783,0.8888888888888888,916.1968059672248,0.0888888888888888,0.7777777777777778,674.0897284613726,0.07777777777777783
981,LSTM3_5c039351,LSTM3,LSTM,lt2,EMG,True,none,split,30,6,15,5,"LSTMRegressor(batch_size=64,checkpoint_every_epochs=4,dropout=0.3,hidden_size=64,internal_stride_sec=15,lr=0.001,max_epochs=80,num_layers=2,outer_stride_sec=5,seq_len=6,weight_decay=1e-05)","LSTMRegressor(batch_size=64,checkpoint_every_epochs=4,dropout=0.3,hidden_size=64,internal_stride_sec=15,lr=0.001,max_epochs=80,num_layers=2,outer_stride_sec=5,seq_len=6,weight_decay=1e-05) EMG with_abs wavelet=none LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dropout"": 0.3, ""hidden_size"": 64, ""internal_stride_sec"": 15, ""lr"": 0.001, ""max_epochs"": 80, ""num_layers"": 2, ""outer_stride_sec"": 5, ""seq_len"": 6, ""weight_decay"": 1e-05}",80,last,18,235.3918034572257,134.45792767215804,181.95681257899759,582.0951385498047,60.4898074757286,177.3830701825796,300.1185658539174,274.8725001926752,134.4513247072907,85.08309228747245,238.6906990100443,-3064.2809127892683,0.7717980751709324,0.6236312632794306,202.8721827467283,158.27799150119628,73.0729487670793,140.6594226001037,278.8954874717527,280.83217949337427,267.47176192381534,6.47458489735925,165.9691211515004,407.92242185539675,0.8333333333333334,206.6513973110252,162.1729368355485,42.411617520782684,136.04159373367827,278.45104140390964,0.8333333333333334,1.2307894989376968,0.7625138942500986,0.8333333333333334,-0.00017453900690943773,0.07748960533863801,0.8888888888888888,1546.0713467068142,0.0888888888888888,0.7777777777777778,939.2251112196177,0.07777777777777783,0.8888888888888888,894.1420084635413,0.0888888888888888,0.7777777777777778,666.8437500000009,0.07777777777777783,0.8888888888888888,916.1968059672248,0.0888888888888888,0.7777777777777778,674.0897284613726,0.07777777777777783
982,Lin7_410d8b68,Lin7,Lin,lt1,EMG,True,none,full_cycles,30,1,0,5,"HuberRegressor(epsilon=1.5,max_iter=2000)","HuberRegressor(epsilon=1.5,max_iter=2000) EMG with_abs wavelet=none LT1","{""epsilon"": 1.5, ""max_iter"": 2000, ""phase_split"": ""full_cycles""}",0,last,18,251.88477453590505,179.44089807521257,218.80928242528137,848.9997084780164,68.4160522235791,180.75919718383793,346.3655076959039,311.8068555178011,213.60430728784868,30.30898194996371,275.1257324993807,-0.09336187533055024,0.7587311979965061,0.6157460663508659,196.89769150863452,196.7711902558783,49.552801891474594,123.36562377575184,298.24873777781977,316.11365498644614,425.2980201287748,-19.560448762933177,156.95028623298126,539.1668111485191,0.9444444444444444,199.5057316387803,210.37454537299124,97.644207278225,118.95035625172825,310.49591827293233,0.9444444444444444,1.235529252524731,,,,,0.8888888888888888,1519.1127247564148,0.0888888888888888,0.7777777777777778,1094.383720413364,0.07777777777777783,0.8888888888888888,719.8443025030979,0.0888888888888888,0.7777777777777778,580.9560972998598,0.07777777777777783,0.8888888888888888,873.2681400392238,0.0888888888888888,0.7777777777777778,649.0945628597799,0.07777777777777783
983,Lin7_c513cbf2,Lin7,Lin,lt1,EMG,False,none,full_cycles,30,1,0,5,"HuberRegressor(epsilon=1.5,max_iter=2000)","HuberRegressor(epsilon=1.5,max_iter=2000) EMG no_abs wavelet=none LT1","{""epsilon"": 1.5, ""max_iter"": 2000, ""phase_split"": ""full_cycles""}",0,last,18,251.88477453590505,179.44089807521257,218.80928242528137,848.9997084780164,68.4160522235791,180.8789935670966,338.5923014323673,311.8068555178011,213.60430728784868,30.30898194996371,275.1257324993807,-0.09336187533055024,0.7587311979965061,0.6157460663508659,196.89769150863452,196.7711902558783,49.552801891474594,122.28875554926444,304.84192363686503,316.11365498644614,425.2980201287748,-19.560448762933177,151.0198782902167,522.2273327797876,0.9444444444444444,199.5057316387803,210.37454537299124,97.644207278225,118.77639976162398,309.1531980605648,0.9444444444444444,1.235529252524731,,,,,0.8888888888888888,1519.1127247564148,0.0888888888888888,0.7777777777777778,1094.383720413364,0.07777777777777783,0.8888888888888888,719.8443025030979,0.0888888888888888,0.7777777777777778,580.9560972998598,0.07777777777777783,0.8888888888888888,873.2681400392238,0.0888888888888888,0.7777777777777778,649.0945628597799,0.07777777777777783
984,LSTM8_9e0bcf85,LSTM8,LSTM,lt1,EMG,True,cwt,split,30,0,30,30,"LSTMStatefulRegressor(batch_size=64,checkpoint_every_epochs=4,chunk_size=10,dropout=0.3,hidden_size=64,internal_stride_sec=30,lr=0.001,max_epochs=20,num_layers=2,weight_decay=1e-05)","LSTMStatefulRegressor(batch_size=64,checkpoint_every_epochs=4,chunk_size=10,dropout=0.3,hidden_size=64,internal_stride_sec=30,lr=0.001,max_epochs=20,num_layers=2,weight_decay=1e-05) EMG with_abs wavelet=cwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""chunk_size"": 10, ""dropout"": 0.3, ""hidden_size"": 64, ""internal_stride_sec"": 30, ""lr"": 0.001, ""max_epochs"": 20, ""num_layers"": 2, ""weight_decay"": 1e-05}",20,last,18,220.334134183901,168.77015172866945,179.38356271971415,693.7233846306801,32.9306834765843,152.47563886611928,297.6838897465117,248.71005261242485,182.46335305200918,41.9346414610157,272.96011340683765,0.3797720045102186,0.9521265848557403,0.5834616091752107,220.94626969595745,177.32497809365003,42.080302425556766,142.24216605068906,303.5261206772592,272.22359177635775,262.6072936275986,84.37725334862876,162.07983688948053,408.5747569905389,1.0,275.62912458678085,261.6127708574391,84.87674835158727,166.08728759491612,416.1458669457173,1.0,1.2393554180576964,0.7475808074716425,0.05555555555555555,-0.0041334005068814315,0.20734936986974017,0.8888888888888888,1164.978254530165,0.0888888888888888,0.7777777777777778,946.9364488389757,0.07777777777777783,0.8888888888888888,927.1486341688368,0.0888888888888888,0.7777777777777778,705.9087278578013,0.07777777777777783,0.8888888888888888,1204.4669969346787,0.0888888888888888,0.7777777777777778,923.6060500674778,0.07777777777777783
985,Lin22_8f740644,Lin22,Lin,lt1,NIRS,True,none,split,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42) NIRS with_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 200, ""random_state"": 42}",0,last,18,241.76906242072351,132.4328163217672,215.67266586615096,578.5305782577072,89.52515727527458,186.38817396285634,304.59436589624937,279.5205478341306,145.41061190718725,23.930929140154916,252.93101522786858,0.2973665192885088,0.8728334683781345,0.679378860746634,212.94961538848338,148.8638047799864,29.58483897734791,149.2796554351747,280.9760342393811,191.28190014140648,206.94391076989487,-114.23385802735616,110.14920936372457,297.8168730852206,1.0,194.86013494919385,154.28616569538696,37.526018385053504,131.9543532784203,268.42250110614896,1.0,1.2464557349885774,,,,,0.8888888888888888,1064.764305485511,0.0888888888888888,0.7777777777777778,456.2448079646679,0.07777777777777783,0.8888888888888888,898.5793695965806,0.0888888888888888,0.7777777777777778,584.6580616172695,0.07777777777777783,0.8888888888888888,790.3451613337716,0.0888888888888888,0.7777777777777778,601.134947020187,0.07777777777777783
986,Lin7_dc71fe71,Lin7,Lin,lt1,NIRS,False,none,split,30,1,0,5,"HuberRegressor(epsilon=1.5,max_iter=2000)","HuberRegressor(epsilon=1.5,max_iter=2000) NIRS no_abs wavelet=none LT1","{""epsilon"": 1.5, ""max_iter"": 2000}",0,last,18,307.04970637534194,312.2398676755177,242.33806838252565,1332.0377829428485,77.5798606044838,186.40642047414687,449.3336333509865,348.775885116967,328.73954775888706,17.557904961294913,277.3692899986362,-1.837864947720212,0.7698270882412073,0.648639458469866,200.24832652972978,196.43440366603485,25.154637629526267,128.55837518120572,300.4009394040805,256.23567660641675,192.9427015987277,-107.56719136068945,182.78347525036762,349.83430167431726,1.0,213.97774746325706,194.5063162676029,15.63240600097555,136.95072526768436,313.03728705603936,1.0,1.2634598419123002,,,,,0.8888888888888888,1104.789550906981,0.0888888888888888,0.7777777777777778,714.8090309228868,0.07777777777777783,0.8888888888888888,779.7167970141388,0.0888888888888888,0.7777777777777778,675.0802938928953,0.07777777777777783,0.8888888888888888,844.2762969359369,0.0888888888888888,0.7777777777777778,714.4946696462398,0.07777777777777783
